IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD,address,path
bnUSD,11072.0,3604879.762243618,310275.1251445368,1591.0,1.0006896639265157,310489.1107056441,cx88fd7df7ddff82f7cc735c871dc519838cb235bb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb']"
sICX,12551.0,2238733.204396184,421510.9461345698,702.0,0.1689667841933366,71221.34907064898,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
$unknown,,,0.0,386.0,,,,
wICX,12551.0,2238733.204396184,147804.77744912734,210.0,0.1689667841933366,24974.097933990844,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
BST,582.0,7.87746243418878,47.777300261507456,209.0,1.0122211145192794,48.36119211942534,cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxf14dea1cff7ceb29a46e6d04533a08f84441e41d']"
CROWN,1371.0,1979.8238877237138,50407.002083239015,185.0,0.0005845174917498914,29.463774424326417,cx28b2ec885b50c8a93da752f2d0467a67127a70e8,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx28b2ec885b50c8a93da752f2d0467a67127a70e8']"
BALN,16887.0,229686.5696847738,21058.81605092809,160.0,0.0899378634998729,1893.984923457303,cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxf61cd5a45dc9f91c15aa65831a30a90d59a09619']"
XLM,41.0,86705.96740931067,51011.8178675,138.0,0.24298752350020336,12395.23529286725,cx518f64edcd35db9044a2de63fdc10abfd5f7d611,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx518f64edcd35db9044a2de63fdc10abfd5f7d611']"
SUI,105.0,278319.9642954655,10264.920683753,133.0,3.029189706561175,31094.392073891486,cx508002ec116fbf3ab406329c0df28e70d7e75fb3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx508002ec116fbf3ab406329c0df28e70d7e75fb3']"
INJ,91.0,198526.8868558576,2452.3190586547303,118.0,11.560807974307712,28350.78972884239,cx4297f4b63262507623b6ad575d0d8dd2db980e4e,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx4297f4b63262507623b6ad575d0d8dd2db980e4e']"
AVAX,139.0,268733.75411210826,1095.0557917503063,83.0,20.418843004445254,22359.772292858,cx66a031cc3bd305c76371fb586e93801b948254f0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx66a031cc3bd305c76371fb586e93801b948254f0']"
ETH,240.0,563912.6421177707,7.439871028024344,71.0,2555.9833964699988,19016.186819508403,cx288d13e1b63563459a2ac6179f237711f6851cb5,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx288d13e1b63563459a2ac6179f237711f6851cb5']"
USDC,99.0,1.012267048074772,70678.43923799999,48.0,1.0036487165457932,70936.32482867852,cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f']"
SOL,36.0,241358.90876379408,77.528591667,35.0,153.03588048449734,11864.656288482409,cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b']"
BTC,105.0,763650.465760661,0.05903285381944099,30.0,109970.59765875516,6491.878216025852,cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb']"
OMM,13963.0,2192.8676361026323,368979.8613848699,8.0,0.00019359589393671444,71.43298610944888,cx1a29259a59f463a67bb2ef84398b30ca56b5830a,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a']"
HVH,183.0,33497.9339903293,1207213.2543347066,7.0,0.0013060080397413042,1576.6302158433907,cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3']"
IUSDC,5616.0,9477.476602825012,149.705178,5.0,0.15650436049855654,23.429513146212575,cxae3034235540b924dfcc1b45836c293dcc82bfb7,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a', 'cxae3034235540b924dfcc1b45836c293dcc82bfb7']"
BTCB,186.0,4126.706585678792,0.000101009726267202,5.0,105667.94289645106,10.673489987188853,cx5b5a03cb525a1845d0af3a872d525b18a810acb0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx5b5a03cb525a1845d0af3a872d525b18a810acb0']"
CFT,19495.0,1102.990482021257,4200288.019189471,5.0,3.2859721238559136e-05,138.02029343222574,cx2e6d0fc0eca04965d06038c8406093337f085fcf,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx2e6d0fc0eca04965d06038c8406093337f085fcf']"
IDOGE,1955.0,29.82118167712081,13073122.128,3.0,4.073043660357917e-08,0.5324739720453521,cx3fd4769e413657304d4928b95b88fd6eb53f9a8b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx3fd4769e413657304d4928b95b88fd6eb53f9a8b']"
GBET,3015.0,2318.5881943997206,6432.0,2.0,0.000569267401186201,3.6615279244296453,cx6139a27c15f1653471ffba0b4b88dc15de7e3267,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx6139a27c15f1653471ffba0b4b88dc15de7e3267']"
ICX,,,,,,,,
ICX,,,,,0.12471734,,,
