IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3687480.612239654,2286.0,0.4177073186378694,1540287.639067755
bnUSD,854971.419588512,2100.0,1.0197399685479327,871848.5285205706
GBET,245457.83076346634,1562.0,0.04635134189686415,11377.299834980047
BALN,354456.48790962005,1103.0,0.31054503324685157,110074.7018224552
METX,1038107.6868621889,856.0,0.000266612860455103,276.7728598547585
OMM,1438568.9685586025,831.0,0.03155298565345254,45391.146026431605
FIN,38790.99713960285,602.0,0.5649816912176934,21916.203167953525
IUSDC,170071.038577,313.0,1.0075136791382213,171348.89779157162
USDS,147906.4718265802,252.0,1.0066588018830527,148891.3517196947
CFT,3804591.2456842954,221.0,0.018765513603813316,71395.1087778377
finOMM,19920.076214472083,125.0,0.5649816912176934,11254.478348837785
oICX,826940.2697583695,95.0,0.4177073186378694,345419.00275444495
obnUSD,89190.55832981193,57.0,1.0197399685479327,90951.17714601498
oIUSDC,64242.782667,56.0,1.0075136791382213,64725.482322906326
oUSDS,57167.00821955662,39.0,1.0066588018830527,57547.672001537496
finICX,20849.802984786453,27.0,0.5649816912176934,11779.756951900361
TAP,40646.83805659559,23.0,0.0009793942937064192,39.809281249838634
oOMM,13868.4,21.0,0.03155298565345254,437.5894262363412
IAM,1453.1813949672958,17.0,,
dIUSDC,4151.537614,16.0,1.0075136791382213,4182.730935561853
dUSDS,6679.291268101058,15.0,1.0066588018830527,6723.767345374547
dbnUSD,21780.653141027335,14.0,1.0197399685479327,22210.602548984647
UP,0.2123816897376676,11.0,1.1254572702651122,0.23902651678644737
IUSDT,125.294466,11.0,1.0086119359156536,126.37349391177804
IDOGE,12613583.0975,6.0,,
finOICX,37385.66132676948,4.0,0.5649816912176934,21122.214163690132
oBALN,17930.408931673694,4.0,0.31054503324685157,5568.199437816252
SPORTS,7.08,4.0,,
LDX,500.0,3.0,,
ICX,,,0.378822392,
