IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2742287.0504811974,3832.0,0.43248138519886636,1185988.1022050218
CFT,3357795.785242108,3560.0,0.017192863130683148,57730.123356452306
LDX,385430.5546875,3030.0,,
bnUSD,854119.9417651491,2360.0,1.010464189369029,863057.6145796436
GBET,199417.7067710854,1547.0,0.034461895792696345,6872.312229963621
BALN,794914.8909472125,1120.0,0.29424534627008664,233900.00734201068
CLAW,1098682673.5289488,914.0,,
METX,621560.9046758562,832.0,0.000288061499155561,179.0477660174139
OMM,1610107.109371102,703.0,0.028520788821852553,45921.52484693665
FIN,23647.324466983424,564.0,0.6923220416974393,16371.563955663774
IUSDC,64298.430506,226.0,0.999770507628791,64283.67450671816
USDS,56483.34648493028,164.0,1.004039091728484,56711.487902514666
finOMM,12504.06974164699,117.0,0.6923220416974393,8656.843093064217
oICX,644504.5719565585,104.0,0.43248138519886636,278736.23004677484
obnUSD,61298.84594352759,45.0,1.010464189369029,61940.28867558359
TAP,266036.16134801856,20.0,0.0008189402401323908,217.8677178582458
IDOGE,307739540.4967788,19.0,,
oIUSDC,18412.618469,18.0,0.999770507628791,18408.392913527383
oOMM,5900.01,18.0,0.028520788821852553,168.2729392568183
UP,1.0364450627238948,17.0,1.1615330194030222,1.2038651631510402
dbnUSD,7326.719223263985,17.0,1.010464189369029,7403.387400669924
IUSDT,2316.433292,11.0,1.049727438392158,2431.6235858174737
dUSDS,1316.0898176005353,10.0,1.004039091728484,1321.4056250967476
dIUSDC,174.65138199999998,9.0,0.999770507628791,174.61130084020988
IAM,10.00755576784091,6.0,,
CHIU,1504148.952311952,5.0,,
oUSDS,20585.833360602905,4.0,1.004039091728484,20668.981429853666
NOTMIRAI,1858.0580992,3.0,0.028520788821852553,52.993282666015965
finICX,8113.717973562203,3.0,0.6923220416974393,5617.3057932137945
finOICX,323.7807001466817,3.0,0.6923220416974393,224.16051538777702
HGC,19000.0,2.0,,
oBALN,1.8001316387916493,2.0,0.29424534627008664,0.5296803573879874
SPORTS,46821110.62,2.0,,
SPORT,48443945.39,1.0,,
OWT,2.5,1.0,,
ICX,,,0.39096528,
