week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2020-40,hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,37544.47060000001,22,2,745.6016,3807.4334,1864.0039,1706.5668454545457,1.98592%,10.14113%,4.96479%,4.54545%
2020-40,hx2e48a07fc66eb6de9cebb40d6fc3b6407174b92e,1017.9877,22,2,45.9877,49.0,46.0,46.27216818181818,4.51751%,4.81342%,4.51872%,4.54545%
2020-40,hx9a50175b8990abf883182baf0a97bf28191d6435,25131.397399999998,21,2,503.3545999999999,2017.8633,1010.4797000000001,1196.7332095238094,2.00289%,8.02925%,4.02079%,4.76190%
2020-40,hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,75354.1665,21,2,0.0,7917.028500000002,3546.440449999999,3425.1893863636365,0.00000%,10.50642%,4.70636%,4.54545%
2020-40,hx3c117f6c88806a9a37f5602ab884568d71138239,8664.3614,21,2,350.8427,524.2645000000001,350.8427,412.5886380952381,4.04926%,6.05082%,4.04926%,4.76190%
2020-40,hx284251e89505004dc28771575fd2199281cd3b35,21406.773400000002,21,2,411.2316999999996,2998.8331,423.22450000000003,1019.370161904762,1.92104%,14.00880%,1.97706%,4.76190%
2020-40,hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2208.7821000000004,21,2,6.5012,551.8935,79.4095,105.18010000000001,0.29433%,24.98633%,3.59517%,4.76190%
2020-40,hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,11389.706999999999,21,2,228.1081,998.8518,527.6613999999996,542.367,2.00276%,8.76978%,4.63279%,4.76190%
2020-40,hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,849466.3179999999,20,2,0.0,55718.623100000004,50304.2343,40450.77704761904,0.00000%,6.55925%,5.92186%,4.76190%
2020-40,hxac10537896b44850e68db5d5ef50d57af82953da,2714.8081,20,2,20.0,300.0,100.0,135.740405,0.73670%,11.05050%,3.68350%,5.00000%
2020-40,hx857353391e454d7fc60f4879224aade697602877,335.15999999999997,20,2,6.7032,23.4613,16.758,16.758,2.00000%,7.00003%,5.00000%,5.00000%
2020-40,hx99e3d951340ad78f48437eae250cb05f9f4d0284,21617.237999999998,20,2,216.35529999999977,2646.6874999999995,433.77700000000004,1080.8618999999999,1.00085%,12.24341%,2.00663%,5.00000%
2020-40,hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,6576.456599999999,20,2,320.0,330.0,330.0,328.82282999999995,4.86584%,5.01790%,5.01790%,5.00000%
2020-40,hxc9838544da5b94cbf33fa4155bcd246d3059a5ac,2885.5668,20,2,115.4226,519.4022,115.4227,144.27834000000001,4.00000%,18.00001%,4.00000%,5.00000%
2020-40,hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,10398.8524,20,2,500.0,898.8524000000001,500.0,519.94262,4.80822%,8.64377%,4.80822%,5.00000%
2020-40,hx7fb6c93dc1f87902b23921b985f57988383846a5,2211.5090999999998,20,2,99.4239,126.6485,108.11845,110.57545499999999,4.49575%,5.72679%,4.88890%,5.00000%
2020-40,hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,703.9411000000001,20,2,9.3244,211.45710000000003,24.812649999999998,35.197055000000006,1.32460%,30.03903%,3.52482%,5.00000%
2020-40,hxe67b818b6ab2967afc6ede848658c66802b8ab9c,460.0,20,2,23.0,23.0,23.0,23.0,5.00000%,5.00000%,5.00000%,5.00000%
2020-40,hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,1251.2021000000002,20,2,26.7933,397.0403,44.6556,62.56010500000001,2.14140%,31.73271%,3.56902%,5.00000%
2020-40,hx82b4acc37a019e08235724f88d4cb0f130a0a208,34987.4978,19,1,710.8824,3000.0,1769.7059,1841.4472526315787,2.03182%,8.57449%,5.05811%,5.26316%
2020-40,hxaa60ebb314e4002f369cb07465712faa91ac112b,10185.759700000002,19,1,308.7678,1202.3863000000001,428.1903,536.0926157894738,3.03137%,11.80458%,4.20381%,5.26316%
2020-40,hxccc16f51a7884823ad3928b1c3385751e4c9f368,9480.7004,19,1,480.7004,500.00000000000006,500.0,498.98423157894734,5.07030%,5.27387%,5.27387%,5.26316%
2020-40,hx6c6cbea1f364be1be5a56f9d5b5675a3f9828366,10057.7652,18,1,2.0,2030.5377,500.38385000000005,558.7647333333333,0.01989%,20.18876%,4.97510%,5.55556%
2020-40,hx85c203bb27226345baffa75c0d3ef6d0a3132e6b,156275.1699,18,1,1399.2755999999977,26921.625099999997,5676.27905,8681.953883333334,0.89539%,17.22707%,3.63223%,5.55556%
2020-40,hx1be8a72295d2a3d802c5dddc153477dafdf966c0,62.308146266033376,18,1,0.4341228560543908,10.682292025518196,1.8420046144680757,3.4615636814462984,0.69674%,17.14429%,2.95628%,5.55556%
2020-40,hxcaf3a1285478520ad520d34d470aed54d49c4774,17312.8606,18,1,522.0144,3338.438,820.49925,961.8255888888889,3.01518%,19.28299%,4.73925%,5.55556%
2020-40,hx26907c177186f27613f85431237f3d68cf303528,41081.8502,18,1,1474.4764,3697.2509,2364.66005,2282.325011111111,3.58912%,8.99972%,5.75597%,5.55556%
2020-40,hx5d8f854d72bb8ff9f3f8425f7cd035924b4dedde,18.999999999,18,1,1.0555555554999998,1.0555555555000007,1.0555555555,1.0555555555,5.55556%,5.55556%,5.55556%,5.55556%
2020-40,hx179358d62f45c8327fab772dfc3bf08b8d5c1259,1594.5075000000002,18,1,40.5453,158.7009,76.98294999999999,88.58375000000001,2.54281%,9.95297%,4.82801%,5.55556%
2020-40,hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,5295.977,18,1,200.0,500.0,300.0,294.22094444444446,3.77645%,9.44113%,5.66468%,5.55556%
2020-40,hxf7680b84aed887350194c26bd98996312020379f,50357.999999998785,18,1,2797.6666666665988,2797.6666666666006,2797.6666666665997,2797.666666666599,5.55556%,5.55556%,5.55556%,5.55556%
2020-40,hx1cd1e371a8f885f68799aa837e287c5c442e9adb,44882.76689999999,18,1,200.0,9221.8106,2222.0705000000003,2493.4870499999993,0.44561%,20.54644%,4.95083%,5.55556%
2020-40,hxc30aabbc541d3ad4019aa5675fc553549852130e,8788.5989,17,1,188.5989,1000.0,500.0,516.976405882353,2.14595%,11.37838%,5.68919%,5.88235%
2020-40,hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,101577.5162,17,1,608.5790999999999,16549.084,4772.5541,5975.148011764706,0.59913%,16.29207%,4.69844%,5.88235%
2020-40,hxd8586c788a27ae85153bd4f3dbd7dd18e61e4994,4527.755,16,1,20.5475,835.1339,339.89025000000004,282.9846875,0.45381%,18.44477%,7.50682%,6.25000%
2020-40,hx5203a1c4db4ce125e32d81205a8bff763ff579f1,74627.2690236572,16,1,331.1250163557178,15420.543183956905,3825.9612691723705,4664.204313978575,0.44371%,20.66342%,5.12676%,6.25000%
2020-40,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,13155.135300000002,15,1,102.16489999999999,2370.6985,786.4944,877.0090200000001,0.77662%,18.02109%,5.97861%,6.66667%
2020-40,hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,15057.9334,15,1,999.9999999999998,1057.9334,1000.0,1003.8622266666666,6.64102%,7.02575%,6.64102%,6.66667%
2020-40,hx86224a68a3a332e7f334efa0fe8bd13bbac28d70,6920.181100000001,15,1,333.0958,519.9188,519.9186,461.3454066666667,4.81340%,7.51308%,7.51308%,6.66667%
2020-40,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,15,1,0.0,4500.0,2707.0343000000003,2650.8792875,0.00000%,10.60969%,6.38240%,6.25000%
2020-40,hx91449e6edfd99af685c9c376024db63fca65e236,11186.7992,15,1,165.46640000000002,7691.4551,255.78940000000006,745.7866133333333,1.47912%,68.75474%,2.28653%,6.66667%
2020-40,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,59934.35169999999,15,1,3615.2999,4260.1058,4159.541300000001,3995.623446666666,6.03210%,7.10795%,6.94016%,6.66667%
2020-40,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2020-40,hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,20135.6913,15,1,264.88459999999895,15056.856099999999,368.1046,1342.37942,1.31550%,74.77695%,1.82812%,6.66667%
2020-40,hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,49743.60970000001,15,1,503.6606,10417.7685,1989.0083,3316.240646666667,1.01251%,20.94293%,3.99852%,6.66667%
2020-40,hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,1294.1159000000002,15,1,5.3816,257.4011,53.534,86.27439333333335,0.41585%,19.89011%,4.13672%,6.66667%
2020-40,hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,10888.813400000001,15,1,9.0606,1300.7341999999983,1021.2218,725.9208933333334,0.08321%,11.94560%,9.37863%,6.66667%
2020-40,hxdd3e1988cb579476efba6206819f7cd6af43f38d,62634.9039,15,1,4000.0,5000.0,4000.0,4175.66026,6.38622%,7.98277%,6.38622%,6.66667%
2020-40,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,15798.810300000001,14,1,396.3133,1679.5575000000001,1269.3025499999999,1128.48645,2.50850%,10.63091%,8.03417%,7.14286%
2020-40,hx53c974aa02514313dc3e5371d3703051e4825f3b,86575.8303,14,1,1575.8303,10000.000000000002,6250.0,6183.987878571429,1.82017%,11.55057%,7.21910%,7.14286%
2020-40,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.906800000000211,14,1,0.09999999999979536,2.0,0.10000000000001408,0.27905714285715794,2.55964%,51.19279%,2.55964%,7.14286%
2020-40,hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,11726.766500000002,14,1,582.9703,1399.1292,641.2674,837.6261785714287,4.97128%,11.93107%,5.46841%,7.14286%
2020-40,hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,165.02989999999946,14,1,1.0,123.58330000000018,1.0,11.787849999999962,0.60595%,74.88540%,0.60595%,7.14286%
2020-40,hxe3dd8785da38941b2d6893b027502a586be5edb1,694.3269,14,1,27.7731,118.0355,45.131299999999996,49.59477857142857,4.00000%,16.99999%,6.50001%,7.14286%
2020-40,hxc884dc0d06b9ede780f563eef6f0a788e831489e,382980.0359918663,14,1,743.4886,57826.10024600222,28698.552793883166,27355.71685656188,0.19413%,15.09899%,7.49349%,7.14286%
2020-40,hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,18473.269586029164,14,1,45.449200000000005,2959.6704999999993,1331.6331999999998,1319.5192561449403,0.24603%,16.02137%,7.20843%,7.14286%
2020-40,hxb163cdee7a21a16177b9a1b150fc66717320a934,106498.0,14,1,4442.0,20006.0,6320.26585,7607.0,4.17097%,18.78533%,5.93463%,7.14286%
2020-40,hx82a8319354bbdf73087c60a019563c980061f592,30104.204100000006,14,1,825.0978,5152.664100000001,1898.78015,2150.300292857143,2.74081%,17.11609%,6.30736%,7.14286%
2020-40,hx00d85a59cfacc2a44e924f4a7892271145747c60,6014.520399999999,14,1,26.4961,3620.0000000000005,133.6639,429.60859999999997,0.44054%,60.18768%,2.22235%,7.14286%
2020-40,hxfdb805565bde3986d4ef2ef22ddf1094e4019796,80243.96580000002,14,1,828.3432,7941.5622,5956.17165,5731.711842857144,1.03228%,9.89677%,7.42258%,7.14286%
2020-40,hx237f51a6f432458553cc22e5a2b82628aa2c31ab,2420.1577113426024,14,1,100.7238588871643,1009.4043628087019,107.41254875873962,172.86840795304303,4.16187%,41.70821%,4.43825%,7.14286%
2020-40,hx17de469300d89a6c725084947f753589ca621e87,139967.62669999996,14,1,3214.0501,15618.211599999999,9141.38515,9997.68762142857,2.29628%,11.15845%,6.53107%,7.14286%
2020-40,hx1f8527706896d332d6c8437dff1c51590c72efa7,25034.9253,14,1,601.8645,4000.678,1875.2125,1788.20895,2.40410%,15.98039%,7.49039%,7.14286%
2020-40,hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,6885.1357,14,1,19.952,1516.8606,457.21315000000004,491.79540714285713,0.28978%,22.03095%,6.64058%,7.14286%
2020-40,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%
2020-40,hx27e593c2c8ff3c162da0c27af2391df2778ce25a,30067.938000000002,14,1,1083.2160000000001,3230.7929,2082.48145,2147.7098571428573,3.60256%,10.74498%,6.92592%,7.14286%
2020-40,hxa7b3f39a318d7242dc06908deda20676609d2630,1770.2075,13,1,35.5996,287.0091,147.0,136.1698076923077,2.01104%,16.21330%,8.30411%,7.69231%
2020-40,hx6654384862ba2431c12575fd98e02a1ebe500d31,18628.8119,13,1,41.2648,3964.0424000000003,1462.7254,1432.9855307692308,0.22151%,21.27909%,7.85195%,7.69231%
2020-40,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1559.0,13,1,9.9,247.5,89.1,119.92307692307692,0.63502%,15.87556%,5.71520%,7.69231%
2020-40,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7237.677,13,1,48.7292,600.0000000000001,600.0,556.7443846153845,0.67327%,8.28995%,8.28995%,7.69231%
2020-40,hxd65454fc832f4257d9a786e41222ed03ae05edc1,2023.1207946286,13,1,105.99050199202529,393.0520838268712,134.833964135194,155.6246765098923,5.23896%,19.42801%,6.66465%,7.69231%
2020-40,hxce773241e990107283650688785b259ce7afc91a,129545.4669,13,1,9545.4669,10000.0,10000.0,9965.035915384615,7.36843%,7.71930%,7.71930%,7.69231%
2020-40,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3193.6900566297495,13,1,19.8278,814.7835743907547,109.49399098371592,245.66846589459612,0.62084%,25.51229%,3.42845%,7.69231%
2020-40,hx1817d865895f7c394891ab0ac15ed3cdb781611d,3429.999999999999,13,1,127.61764062368157,375.05101605876484,283.15327125929326,263.84615384615375,3.72063%,10.93443%,8.25520%,7.69231%
2020-40,hx864c5eec5eccb203772a322cd711ae7f5c8dec77,10038.2138,13,1,474.0578,1052.2355000000002,819.4852999999999,772.1702923076923,4.72253%,10.48230%,8.16366%,7.69231%
2020-40,hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,111000.0,13,1,2933.4386,20000.0,8000.0,8538.461538461539,2.64274%,18.01802%,7.20721%,7.69231%
2020-40,hx2835a19c583698904afd1c77d99112a5b840e032,4270.6171,13,1,299.1238,341.963,341.5055,328.5090076923077,7.00423%,8.00734%,7.99663%,7.69231%
2020-40,hx1982db9a5a0ea04efb3a1d53648fc7143c429d2e,604.4157014878515,13,1,1.5324885003196607,88.29304430631952,50.16650224686124,46.4935154990655,0.25355%,14.60800%,8.30000%,7.69231%
2020-40,hx7616d8e5a76ac50c883393bd158df54578b61e73,24777.0,13,1,600.0,4000.0,2000.0,1905.923076923077,2.42160%,16.14400%,8.07200%,7.69231%
2020-40,hxb819787d46162459576827b474cf816f16d69966,33428.092599999996,13,1,1664.0008,4992.0027,2329.6011,2571.3917384615384,4.97785%,14.93356%,6.96899%,7.69231%
2020-40,hx261bef2e1e9abac57941b8f45541afa25a9eacbb,411.4071,13,1,30.0,51.40710000000001,30.0,31.646700000000003,7.29205%,12.49543%,7.29205%,7.69231%
2020-40,hxc503ebb5a1d72d511e8924e9023437c82fee95b2,375000.0,13,1,12500.0,50000.0,25000.0,28846.153846153848,3.33333%,13.33333%,6.66667%,7.69231%
2020-40,hx58b45678ec9a9087293617d95bc3f69e5b036f59,6840.9747,13,1,361.9504,685.4052,519.4871,526.228823076923,5.29092%,10.01912%,7.59376%,7.69231%
2020-40,hx202d64a9642337af9b575825aa602eb16a436285,2392.9757999999997,12,1,183.8708,200.9105,200.9105,199.41464999999997,7.68377%,8.39584%,8.39584%,8.33333%
2020-40,hx36dd546d61fbc6ac7f7b1af2f7b4776eacb0b326,44295.8552,12,1,755.9300999999996,9249.046799999996,3012.0251,3691.3212666666664,1.70655%,20.88016%,6.79979%,8.33333%
2020-40,hxc071ae3c92882a051ab328042e12a666419fe58a,131764.3255,12,1,5038.4007,20817.571299999996,9311.9257,10980.360458333334,3.82380%,15.79910%,7.06711%,8.33333%
2020-40,hx304793fef6c301c7b01c4d6918b60aaae6c3ee19,10128.6656,12,1,98.5966,1207.196,1038.32075,844.0554666666667,0.97344%,11.91861%,10.25131%,8.33333%
2020-40,hx303aaec9df00dccdca686c9730f7d08453a3025b,181.91059928934777,12,1,4.3525000665571,33.48077118056981,12.154732708668387,15.159216607445648,2.39266%,18.40507%,6.68171%,8.33333%
2020-40,hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,31371.04862097177,12,1,513.3023323575981,5887.5208338255115,2370.3854975162126,2614.2540517476477,1.63623%,18.76737%,7.55597%,8.33333%
2020-40,hxb28391ccbbe4922c14614f844059d229c27a4809,890.3568,12,1,0.0,134.6412,30.095099999999995,59.35712,0.00000%,15.12216%,3.38012%,6.66667%
2020-40,hx9cc63536e92722dab4c1f8cf146348d76d08acab,26835.386700000003,12,1,734.3895000000003,4983.590499999999,2275.2171500000004,2236.2822250000004,2.73665%,18.57097%,8.47842%,8.33333%
2020-40,hxb106e5baab67f48c06149832a0a4baee97c9362a,11200.0,12,1,121.56410000000005,2000.0,1050.3485,933.3333333333334,1.08539%,17.85714%,9.37811%,8.33333%
2020-40,hxc54f2d3584b149ece803993969c73fb31bde304e,5237.5686,12,1,7.6753,4999.98,17.63595,436.46405,0.14654%,95.46376%,0.33672%,8.33333%
2020-40,hxc671a96e9372e17a95f075e60c10d16daa6fa041,7510.768399999999,12,1,67.67629999999997,1878.7410999999995,451.1749,625.8973666666666,0.90106%,25.01397%,6.00704%,8.33333%
2020-40,hx9824d726914f87720e579332e0baa24ee1543277,21310.8805,12,1,971.9142000000002,3175.2929999999997,1630.1156500000002,1775.9067083333332,4.56065%,14.89987%,7.64922%,8.33333%
2020-40,hx21633046abd1d663d236f9adb0adf4bdc340b8c0,12980.528600000001,12,1,1000.0,1929.8501999999999,1000.0,1081.7107166666667,7.70385%,14.86727%,7.70385%,8.33333%
2020-40,hxdeb908625fcab32473b9ab4798fb140bdd290324,853.9134,12,1,50.0,203.9134,50.0,71.15945,5.85539%,23.87987%,5.85539%,8.33333%
2020-40,hx01aebdc1ef632abc8f6084bd9e2f85304a832cd2,34264.82520000001,12,1,0.0,3000.000000000004,3000.0,2635.755784615385,0.00000%,8.75533%,8.75533%,7.69231%
2020-40,hx7161b1f236e9f8541c00b8b79d8b549cbe2f29be,90454.0344,12,1,579.7749,40685.9256,1101.9737,7537.836200000001,0.64096%,44.97967%,1.21827%,8.33333%
2020-40,hx60f200b8f2855d176ce080f19ec435da821c200c,23257.6935,12,1,1156.2,4699.3568000000005,1503.06,1938.141125,4.97126%,20.20560%,6.46264%,8.33333%
2020-40,hx624cc71bdd83371ed6ed32ba06c705e8d586244c,32118.2632,12,1,33.8543,25233.9996,100.0,2676.5219333333334,0.10541%,78.56589%,0.31135%,8.33333%
2020-40,hx75f6fa7af0f4fe03813399399996fedb050b243e,6260.1778,12,1,500.0,760.1778,500.0,521.6814833333334,7.98699%,12.14307%,7.98699%,8.33333%
2020-40,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,19664.6039,12,1,201.3108,2509.8032000000003,1718.3150999999998,1638.7169916666664,1.02372%,12.76305%,8.73811%,8.33333%
2020-40,hx5e2908097689627b16532de3047fc61bc8ee726c,105148.7694,12,1,1656.2803999999999,11145.719899999998,9363.723849999998,8762.39745,1.57518%,10.59995%,8.90521%,8.33333%
2020-40,hx3ee1c2d14a10919cdda370504dfd95758135e1c1,20169.7466,12,1,213.5269,1991.8821,1891.43755,1680.8122166666665,1.05865%,9.87559%,9.37760%,8.33333%
2020-40,hx6e0a36493b252832790bcb9517fefc691a9840c3,7495.193699999999,12,1,3.9261,1957.9279,465.22900000000004,624.5994749999999,0.05238%,26.12245%,6.20703%,8.33333%
2020-40,hx14d6a3fbfddf0ac18225bb08f836139f05c1d7ad,449870.6374,12,1,30185.847499999996,40879.2165,38290.05780000002,37489.219783333334,6.70990%,9.08688%,8.51135%,8.33333%
2020-40,hx574cd24f06b6d991e00424193e76f3113897364c,3160.9183,12,1,252.5181,284.8379,252.8735,263.4098583333333,7.98876%,9.01124%,8.00000%,8.33333%
2020-40,hx5431f4aa69a654d2d355b4cac7fa1e65865fb1a1,507.3680999999999,12,1,20.3052,76.1154,40.5055,42.280674999999995,4.00206%,15.00201%,7.98345%,8.33333%
2020-40,hx460ece412e413fb9a91b80375289153c67b1c41c,8216.5359,12,1,346.9088,2174.964700000001,510.36564999999996,684.7113250000001,4.22208%,26.47058%,6.21145%,8.33333%
2020-40,hxe79696489e108bc2a0b2f9253a241815179193e9,136783.7396,12,1,3000.0,30000.0,5000.0,11398.644966666667,2.19324%,21.93243%,3.65541%,8.33333%
2020-40,hx752ccc6833a07103a76be0cbf434095bc0244759,2710.4579000000003,12,1,0.0,356.66139999999996,213.5423,193.60413571428575,0.00000%,13.15871%,7.87846%,7.14286%
2020-40,hxfcfa8585fe2e5a7d96b154b54b697bb477b4fe30,23871.639899999995,12,1,900.4172000000001,4756.713,1650.0,1989.3033249999996,3.77191%,19.92621%,6.91197%,8.33333%
2020-40,hxbed4d4c23ce16a4ecd3f5a44fddba1bf7712bdff,14070.678899999999,11,1,159.6896,1655.1473,1345.5856,1279.1526272727272,1.13491%,11.76309%,9.56305%,9.09091%
2020-40,hxf015f787653f3d0c61d49e451e0b987bf487a86b,5028.206700000001,11,1,206.2416,1100.0000000000005,252.15900000000002,457.10970000000003,4.10169%,21.87659%,5.01489%,9.09091%
2020-40,hxfc7e2968bdb38ddfea72701660f981868cb1c614,59658.64359999999,11,1,371.98800000000006,7164.7393999999995,5985.869699999998,5423.513054545453,0.62353%,12.00956%,10.03353%,9.09091%
2020-40,hxc1977e22673937ab9ec1c7d48a8d5750f2cde1dc,1439999.9999999998,11,1,0.0,300000.0,100000.0,119999.99999999999,0.00000%,20.83333%,6.94444%,8.33333%
2020-40,hx1c9c39cc6ab3efd31048ea115119122fbc1d65a5,84.7621,11,1,3.1784999999999997,16.290799999999997,5.519,7.705645454545455,3.74991%,19.21944%,6.51116%,9.09091%
2020-40,hxc80f843578020a39efd76c89d4c49efc43526cd3,417.2846,11,1,17.2846,40.0,40.0,37.93496363636364,4.14216%,9.58578%,9.58578%,9.09091%
2020-40,hx1cc7b5fb2ddeb78cbac7e839837daf4e9fdc1009,9340.5831,11,1,102.4691,3430.5532000000003,616.0,849.1439181818182,1.09703%,36.72740%,6.59488%,9.09091%
2020-40,hx03715c57dd9f82177e8a8cdd37abc58c2adac56a,9968.0097,11,1,42.6338,1689.5319,893.4417000000001,906.1827000000001,0.42771%,16.94954%,8.96309%,9.09091%
2020-40,hx149d3879d24e7fe5820b590f72fcae78ffbb0042,156417.1515,11,1,9260.9707,17884.055,14974.8163,14219.741045454546,5.92069%,11.43356%,9.57364%,9.09091%
2020-40,hx0a636c959e4b43238340a653294cb64bc124be70,152.19050000000001,11,1,13.511199999999999,15.937800000000001,13.6334,13.835500000000001,8.87782%,10.47227%,8.95811%,9.09091%
2020-40,hx1ce6488ac66bf734e178eef733f2432682b532d8,6558.566400000001,11,1,31.3084,1300.1072,608.8353999999999,596.2333090909092,0.47737%,19.82304%,9.28306%,9.09091%
2020-40,hx13561355865e509e32f7a27786a6763ba6b1c489,12697.2722,11,1,337.9208,6389.325899999998,643.0265,1154.2974727272726,2.66137%,50.32046%,5.06429%,9.09091%
2020-40,hxf46bd1f322efcf99b24c037123b5037ac7986d82,4241.5325,11,1,187.42110000000002,450.5125,400.3999,385.59386363636366,4.41871%,10.62146%,9.43998%,9.09091%
2020-40,hxf754a10fab77d038fcaa4d1bdae2f4a602c22601,856.0350000000002,11,1,17.142,98.8833,82.4026,77.82136363636366,2.00249%,11.55132%,9.62608%,9.09091%
2020-40,hx1c54d238842563de32cd0ad069a84c9914b7a3ad,6709.0928,11,1,100.0597,1735.9659,538.748,609.9175272727273,1.49140%,25.87482%,8.03012%,9.09091%
2020-40,hxcdaf4c545aa2d05e0a28f5ceb94ac8da1ac2f968,344618.80389999994,11,1,30309.2949,41525.8539,30309.295,31328.98217272727,8.79502%,12.04979%,8.79502%,9.09091%
2020-40,hx1a6fd1e633dcb583de2422bdbf3480d4208f1e40,12976.806000000004,11,1,520.2349,1723.0581000000002,1179.0796,1179.7096363636367,4.00896%,13.27798%,9.08605%,9.09091%
2020-40,hxebcd91115a92f651c8370d0bdccdcef3c9ceede2,1053.5922999999998,11,1,73.8171,115.9983,94.9077,95.78111818181816,7.00623%,11.00979%,9.00801%,9.09091%
2020-40,hx159190b9a5d7adf7dc438d991be9f981f0f3fd32,13799.429100000001,11,1,237.226,2135.034,1338.1527,1254.4935545454546,1.71910%,15.47190%,9.69716%,9.09091%
