IRC Token,Amount,No. of Transactions
BALN,416614.25856080785,4556
sICX,1822503.5402287336,2738
bnUSD,937493.5547207532,2083
IAM,6451.613196774194,2016
PGT,3000.000000000002,1314
IWIN,44619.11519999899,1191
METX,322297.4606106921,840
UP,5.682993532596548,139
TAP,892179.785764257,70
ACT,13670.0,56
SEED,35974.31526599998,39
EPX,658.5999999999999,26
LDX,122348.0,19
SPORTS,1713184.5,9
ICXIOU,2597.53884,6
HGC,14750.0,3
