IRC Token,Amount,No. of Transactions
IWIN,292044.9900999963,7253
BALN,516055.5165761081,4660
sICX,7229082.956655916,3038
bnUSD,3308730.538598468,2912
IAM,19363.630577414955,1934
METX,377503.19318334945,859
PGT,3000.006599771579,730
UP,7.767340028745402,155
TAP,948610.5802070614,76
LDX,3675.0,46
SEED,67.87512100000002,39
ACT,3104.0,36
SSX,13317.6,23
HGC,9500.0,4
SPORTS,999999.0,1
uMETX,78.71328532197901,1
uTAP,36.24531826791949,1
