IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3569414.5246257917,2677.0,0.7610705013193351,2716576.1016734676
bnUSD,1106318.183272408,2511.0,1.0013702265382793,1107834.089806909
BALN,440996.96665311407,1864.0,0.5746987489786132,253440.40503890783
GBET,467362.9649147332,1683.0,0.11984833356594204,56012.672515468614
FIN,22821.209067295043,1293.0,5.760622098234606,131464.36126149178
OMM,2280877.3933802797,908.0,0.07770872800448811,177244.080973774
METX,565263.1318593752,891.0,0.00118393426408309,669.234390031232
CFT,3376313.48015394,431.0,0.07926976037048998,267639.56050745794
IUSDC,404651.996693,373.0,0.9779790572664763,395741.17824681744
USDS,73497.47261037305,173.0,1.0007254691819856,73550.7927617057
obnUSD,74261.68661331687,59.0,1.0013702265382793,74363.44194709182
oOMM,10729.890563441244,56.0,0.07770872800448811,833.8061473123793
TAP,516164.43753747764,53.0,0.001965446586187488,1014.4936316694203
oIUSDC,120242.28162000001,48.0,0.9779790572664763,117594.43322229775
oICX,58018.740393599546,41.0,0.7610705013193351,44156.35183727316
dbnUSD,16542.678567764877,32.0,1.0013702265382793,16565.345784952653
finICX,80068.8541089609,31.0,5.760622098234606,461246.41036040295
UP,1.4657921905297382,25.0,2.086913300156847,3.05898121768255
oBALN,10107.95269199933,23.0,0.5746987489786132,5809.02776682702
IUSDT,23243.191257,22.0,0.977210589145182,22713.492621867113
LDX,19396.850909750017,21.0,,
dIUSDC,95199.181379,15.0,0.9779790572664763,93102.8056575747
oUSDS,24021.43585472811,11.0,1.0007254691819856,24038.86266614776
IAM,60.172478348537425,6.0,,
dUSDS,2840.5681672699466,3.0,1.0007254691819856,2842.62891193463
HGC,2500.0,1.0,,
ICX,,,0.702351,
