IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,793722.2456984669,1375.0,0.26421864245536586,209716.21424507326
FRMD,27943.36355637646,1150.0,0.018129097360554524,506.5879584949199
bnUSD,165312.77373028087,902.0,0.9986364828311114,165087.36692506302
GBET,213583.03098398636,848.0,0.008003829209017817,1709.4821019401875
METX,5961138.45862905,768.0,9.9177697881155e-05,591.211989077646
OMM,3973296.649017716,382.0,0.013192687833589612,52418.4623607384
BALN,123235.13156291019,363.0,0.14311589005710992,17636.905539930933
CODE,1379097.1738272295,217.0,,
FIN,13175.018494321825,203.0,0.16795000655411674,2212.7444424719597
CFT,437240.2549708663,158.0,0.006393387219041779,2795.4462577813056
USDS,6143.709755046765,93.0,0.9926066582514509,6098.287209223809
IUSDC,12836.973116,90.0,0.9954285150519068,12778.289086621127
CROWN,138372.1455706972,41.0,,
IAM,2768.844213369234,35.0,0.01413188270456696,39.12898165055299
TAP,234537.99122657665,31.0,0.0008126310375527885,190.5928511559998
oICX,34036.21153690789,23.0,0.26421864245536586,8993.001606605465
VOID,4468.2555196726325,20.0,,
UP,4103.436893252458,13.0,0.6889241763739108,2826.956881986269
oIUSDC,100.44834300000001,12.0,0.9954285150519068,99.98914491191461
obnUSD,17812.359997000913,11.0,0.9986364828311114,17788.072538326578
XCROWN,14342.185178090695,10.0,,
finICX,4368.828560571172,8.0,0.26421864245536586,1154.325951394345
oUSDS,14.082663109096137,8.0,0.9926066582514509,13.978545168000904
oBALN,427.7852843652102,6.0,0.14311589005710992,61.22287172526093
oOMM,1975.09,6.0,0.013192687833589612,26.056745813244508
dbnUSD,54.52499312998223,6.0,0.9986364828311114,54.450647365715966
dICX,4979.336031712367,5.0,0.26421864245536586,1315.6334066281302
CLAW,1231618.4437347273,4.0,,
dIUSDC,2018.8772470000001,4.0,0.9954285150519068,2009.6479800532918
IUSDT,0.022662,3.0,0.9931592400208304,0.02250697469735206
OWT,3.0,2.0,,
IDOGE,3640.0,1.0,,
uTAP,285.4817375448586,1.0,0.0008126310375527885,0.23199132058345132
uUP,1.7016939757200538,1.0,0.6889241763739108,1.1723381206633838
ICX,,,0.231895682,
