IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,822.0,18340.18210538774,66943.30647388869,1182.0,0.02815755667086555,1884.9599457736415
sICX,11999.0,1497798.378543741,877435.1467073489,997.0,0.3619195277906602,317560.9139632524
bnUSD,9762.0,1404912.2916250038,247842.0660160812,956.0,1.0057515473191814,249267.54138645637
GBET,2787.0,14622.031440278424,184570.61203933207,328.0,0.005851033027691892,1079.9287469834387
CFT,18997.0,112384.76951804233,3439744.975628567,265.0,0.010359141588784959,35632.80523184799
BALN,16350.0,791224.3766432889,128543.97268228541,262.0,0.1495130211982703,19218.99771255642
OMM,13880.0,183735.56165882346,2098333.416124581,175.0,0.0070402058318120445,14772.699153286363
$unknown,,,12659.141170642075,175.0,,
CODE,219.0,27.95058365643423,3634825.7311455384,138.0,1.393542144436422e-05,50.65282844033239
USDS,5420.0,70964.99365873849,41201.987459675605,116.0,1.021122199185399,42072.26404563318
BTCB,114.0,131612.34181730676,0.16591019419812722,84.0,30641.475165892807,5083.7330952903685
IUSDC,5575.0,168058.02694110357,9226.700271,76.0,1.013125029761411,9347.800986656493
FIN,2249.0,19277.50248308779,5414.42790222958,75.0,0.09128107992923333,494.2348261144894
ETH,98.0,48254.611491207914,4.109549625665647,51.0,2007.781563948179,8251.077974541626
CROWN,1114.0,17699.477398167764,149384.43997808496,39.0,0.007067982706305456,1055.84663835623
NPT,464.0,1.0385966922056402,394.875,12.0,0.00020031891696462012,0.07910093233640438
oUSDS,5420.0,70964.99365873849,19953.32479027124,10.0,1.021122199185399,20374.78289090231
XCROWN,1114.0,17699.477398167764,10528.570900916107,9.0,0.007067982706305456,74.41575704978591
VOID,143.0,468.1482118431219,4631.818181818182,8.0,0.00424121017069871,19.64451438155448
oICX,11999.0,1497798.378543741,103405.47832546275,6.0,0.3619195277906602,37424.46188651883
BUSD,50.0,64.31515889618346,29849.1,4.0,1.0054910275580444,30013.00223068282
finMICX,11999.0,1497798.378543741,15737.720857826907,4.0,0.3619195277906602,5695.788501365939
oIUSDC,5575.0,168058.02694110357,9.304285,4.0,1.013125029761411,9.426404017533649
UP,,,0.11256835757046768,3.0,0.9022433749912967,0.10156405485160584
METX,11414.0,1389.9594838291368,293430.5222460427,3.0,7.93551663572341e-05,23.2852279071248
LDX,13796.0,1.4174348291772971,1817726.0,3.0,8.762505552788633e-06,15.927834168448271
TAP,9230.0,12.32304318779553,20485.18007968422,2.0,0.0006110065342066909,12.516578883087801
CLAW,528.0,1848.807054835983,100.0,2.0,6.193883622567512e-05,0.006193883622567512
dICX,11999.0,1497798.378543741,10170.718463184503,2.0,0.3619195277906602,3680.9816234874847
dIUSDC,5575.0,168058.02694110357,1006.0869680000001,2.0,1.013125029761411,1019.2918893975677
dUSDS,5420.0,70964.99365873849,83.55974265634191,2.0,1.021122199185399,85.32470818460983
oOMM,13880.0,183735.56165882346,9822.761389058209,2.0,0.0070402058318120445,69.15426201574579
obnUSD,9762.0,1404912.2916250038,1728.5145740179464,2.0,1.0057515473191814,1738.4562073823054
SPORTS,,,650000.0,1.0,,
ICX,,,,,0.3072,
