IRC Token,Amount,No. of Transactions
BALN,648052.1781134,3902
sICX,5331561.1742663495,2386
IAM,8064.516237096773,1952
bnUSD,1968194.6041886266,1908
IWIN,996.6672000000189,1431
METX,375616.52528618765,830
PGT,3000.0000000000005,579
UP,18.350380406696164,236
ACT,4399.0,92
TAP,1731409.4098131738,89
SEED,297.94502299999994,60
EPX,529.0999999999999,18
ICXIOU,11635.0145596,6
LDX,250.0,3
uMETX,23.350069899026483,2
uUP,2.6865059493818833,2
uTAP,127.04001642547172,1
