IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9989.0,802845.1470670693,176245.89520291318,867.0,1.0091696432646637,177862.0071887852
BST,408.0,12.047125441748939,130.30491409194556,693.0,1.1606328438593156,151.23616301137858
sICX,12169.0,805384.7385147407,503596.89666164777,567.0,0.2963636840858536,149247.83158884884
FRMD,960.0,16480.770184398138,10009.37171978867,462.0,0.008809257742499445,88.17513532010334
CROWN,1278.0,8053.245600679307,17627.706218712006,357.0,0.002065832537128617,36.415889061559724
$unknown,,,1896.72775,186.0,,
BALN,16504.0,301892.0680509339,60198.149783989014,167.0,0.15377570177430502,9257.01272854764
GBET,2911.0,5595.774448983203,80618.4870888724,147.0,0.0018458871418059629,148.8126287091996
CODE,255.0,1.4062050024022512,559903.2255641037,110.0,1.1212358607375185e-05,6.277835750450808
FIN,2276.0,5490.8551458760185,8007.227552270189,83.0,0.02064903615739584,165.3415312473233
CFT,19436.0,46943.3839713232,2054785.4094153605,69.0,0.0037293305416893304,7662.973983950319
USDS,5454.0,6068.042887199078,341.3062349435041,44.0,1.1397226470338642,388.9944455389724
BTCB,161.0,10153.419759799026,0.009968587033913904,40.0,51371.326655070334,512.0995408086899
sARCH,87.0,62974.62934020612,33517.93082192255,37.0,0.21318878281488898,7145.64687439932
OMM,13908.0,18862.704280074777,88320.3646441074,29.0,0.004201799073844224,371.1044263631946
IUSDC,5611.0,19638.001023449207,353.13689999999997,29.0,0.4022400032399219,142.04578780013594
METX,11420.0,997.8464040909483,46424.731153530774,4.0,4.767257443161858e-05,2.2131864513845776
oUSDS,5454.0,6068.042887199078,0.8248642149477544,4.0,1.1397226470338642,0.9401164265037649
finMICX,12169.0,805384.7385147407,0.000908493133609462,2.0,0.2963636840858536,0.00026924437204320183
oIUSDC,5611.0,19638.001023449207,1.235473,2.0,0.4022400032399219,0.496956663522836
NPT,466.0,0.6378294910238663,170.625,1.0,7.788849154659779e-05,0.013289723870138248
ICX,,,,,0.238,
