IRC Token,Amount,No. of Transactions
bnUSD,12741795.776602736,7819
BALN,425770.057486527,6100
sICX,8200465.605173851,5110
IAM,747455.3872548162,2247
PGT,3022.870377507858,1682
METX,574952.8254775085,938
LDX,126562.08241018253,662
UP,26.29270203912226,284
TAP,1315157.2277582237,104
SEED,74.59179600000002,73
ACT,4837.0,57
SSX,21611.5,24
IWIN,308.5472,4
HGC,11000.0,3
uMETX,865.3640255079533,2
uTAP,0.7273753079725825,1
