IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,590770.0400672232,1360.0,0.2881439128352564,170226.7909308109
FRMD,18839.319823060174,1173.0,0.023245344582113282,437.92648097967117
GBET,102060.87479972144,853.0,0.01246233135463587,1271.9164400981342
bnUSD,121562.1462562823,764.0,0.9941903806177586,120855.91645524494
METX,410360.191073512,757.0,0.000110284550500854,45.25638921598683
BALN,137326.64343171602,414.0,0.17474115595412593,23996.616416558132
$unknown,24589.412569919834,409.0,,
OMM,1045984.9987022767,404.0,0.017104431242477968,17890.9784909665
CFT,1234311.4664916587,375.0,0.006935052406777261,8560.014706405747
FIN,13072.308031383001,199.0,0.2604416469886459,3404.5734336362925
CODE,662344.3636603575,172.0,,
IUSDC,1039886.6628739999,135.0,0.9929972968164181,1032604.6452293278
USDS,546585.7020903827,129.0,0.9931806032414957,542858.3173253027
CROWN,248430.75820864385,93.0,,
NPT,3624.5625,37.0,,
VOID,11916.20627879604,34.0,,
oICX,27478.103246774874,26.0,0.2881439128352564,7917.648186816876
TAP,56922.40658827078,24.0,0.0008939458289685461,50.885547944436354
oUSDS,181874.74399420124,23.0,0.9931806032414957,180634.4679545534
oIUSDC,480037.952814,22.0,0.9929972968164181,476676.3895135893
XCROWN,38116.826403234976,21.0,,
obnUSD,10724.352899970861,13.0,0.9941903806177586,10662.048491501193
dUSDS,179773.7600716645,12.0,0.9931806032414957,178547.81147496766
IDOGE,107305637.39943784,11.0,,
IAM,1264.0480089720825,11.0,0.014814390212533144,18.726100452288026
oOMM,7228.67,7.0,0.017104431242477968,123.64228898956321
UP,0.10630343393830745,6.0,0.7578604132567878,0.08056316437510132
CLAW,2797334.104033969,5.0,,
dICX,12095.965445280437,5.0,0.2881439128352564,3485.37881292316
dIUSDC,75530.824537,4.0,0.9929972968164181,75001.90459155617
SPORTS,1538461.0,1.0,,
VELT,2705099.0,1.0,,
ICX,,,0.2551,
