to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1294339,System,70,1294368,System
cx0000000000000000000000000000000000000000,100.86806722499861,42267,governance,29062,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,10986.439703349999,23384,BTP_2,0,23651,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,81.39104852499995,19567,Blobble Stake Token,19880,5,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,74.17877696249909,18145,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,174.17972329999964,17525,FRAMD Token,19592,320,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,51.07717751249958,9649,Relay_4,0,0,Relay
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,401.6562519249998,4623,bnUSD,29090,2079,bnUSD
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,14.940087049999915,3175,GangstaBet Crown,3275,0,GangstaBet
cx2609b924e33ef00b648a409245c7ea394c467824,195.10234263749993,2016,sICX,11462,620,sICX
cx5a0af85407c69945eb318d4ac18e9e842184163c,116.97026121249993,1906,GangWar Simulation,6163,1334,GangWar Simulation
cx66d4d90f5f113eba575bf793570135f9b10cece1,131.78114439999996,1739,balanced_loans,4223,2650,Balanced
cxba62bb61baf8dd8b6a04633fe33806547785a00c,52.39499681249999,1694,MyID_3,1689,0,MyID
cx622bbab73698f37dbef53955fd3decffeb0b0c16,270.9861722125,1571,ICON IBC Handler,358,2321,ICON IBC Handler
cxa07f426062a1384bdd762afa6a87d123fbc81c75,68.50951579999995,1524,xCall,4514,5008,xCall
cx14002628a4599380f391f708843044bc93dce27d,674.7738445125,1386,iAM Div,126522,126610,iAM 
cxa0af3165c08318e988cb30993b3048335b94af6c,40.038792824999966,1145,balanced_dex,2939,427,Balanced
cx917f88460d4ebec1fd656d4dbe51131a37d16837,6.465818962499982,1067,unknown_cx,0,571,unknown_cx
cx59d899fce52cadd1feb5128ff5e6672f03943eec,6.187883362499969,1027,unknown_cx,0,369,unknown_cx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,9.191271124999961,974,MyID_2,974,0,MyID
hxb568381d35d3e7a6383200e8a0d30310af20b929,1.19875,959,binance_hot,0,0,binance
cx66a031cc3bd305c76371fb586e93801b948254f0,38.97970674999999,759,Avalanche,3356,61,Avalanche
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,9.639567262499984,569,GangstaVerse LootBox,2673,0,GangstaVerse LootBox
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,30.008587562499994,562,Injective,2598,65,Injective
cx288d13e1b63563459a2ac6179f237711f6851cb5,27.399906287499984,546,Ethereum,2260,114,Ethereum
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,93.03100266249999,533,balanced_router,6061,601,Balanced
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,41.795933324999986,522,Balanced Savings,2097,57,Balanced
cx44250a12074799e26fdeee75648ae47e2cc84219,86.22650011249999,494,balanced_governance,17,2,Balanced
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,128.83516699999998,466,Inanis Treasury,443,37,Inanis
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,56.140623574999985,428,balanced_baln,3071,428,Balanced
