IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,295.0,3.5056411454782226,345.38021480171165,614.0,0.9378262290631684,323.90662444051634
bnUSD,9889.0,815127.693416142,68886.57713811791,579.0,0.9831981455760459,67729.15489727877
FRMD,898.0,14703.472994613792,14103.12125476897,565.0,0.016716274315006642,235.75164359251877
$unknown,,,6500.716312336858,516.0,,
sICX,12100.0,816289.6622419523,327402.7375392676,434.0,0.25651703928857894,83984.3808885486
CROWN,1209.0,17642.130618155636,243663.5247805889,348.0,0.0069405699132822655,1691.1637290564631
GBET,2868.0,11628.0809297498,50373.92896647752,257.0,0.005639855054396891,284.1016578914182
CFT,19203.0,54489.68356129025,789494.3724988516,131.0,0.0047589981581991165,3757.2022646306023
CODE,246.0,17.692402585411546,555524.4409504316,127.0,1.0132009068708567e-05,5.62857867359903
BALN,16395.0,243601.2570191361,24466.458933709182,112.0,0.07438493921353935,1819.9360605545144
FIN,2261.0,16879.23598546681,3045.1302534747037,61.0,0.09432499247696287,287.23188825037346
IUSDC,5588.0,57748.50017796105,2345.40343,38.0,1.0033067601715135,2353.159116648455
OMM,13894.0,15995.965888774841,109980.11280001767,31.0,0.0021009243557991494,231.0598976350949
USDS,5435.0,3484.233116706034,277.2524540271803,25.0,0.31463267270152223,87.23268062362766
ETH,124.0,3107.7813700172223,0.6996774635023344,21.0,1888.7950089509018,1321.547300938636
BTCB,151.0,13323.513569006047,0.0025883249470863203,19.0,28599.50541509234,74.02481334021381
VOID,157.0,857.9065797303733,1008.8841937211996,7.0,0.01836941489118719,18.532612331625586
XCROWN,1209.0,17642.130618155636,41789.64776145896,4.0,0.0069405699132822655,290.0439719398456
oIUSDC,5588.0,57748.50017796105,6.2431909999999995,4.0,1.0033067601715135,6.263835735341951
oUSDS,5435.0,3484.233116706034,3.019871103556926,4.0,0.31463267270152223,0.9501501165262111
BUSD,65.0,4.363141653822904,0.44006913869942765,2.0,1.1385353981303874,0.5010342920340496
finMICX,12100.0,816289.6622419523,188.80997127317207,1.0,0.25651703928857894,48.43297481915574
ICX,,,,,0.213034262,
