IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,359582.07779596694,1412,,
sICX,1668316.1484041384,1199,,
FRMD,33513.16426510528,1058,,
GBET,176914.81171398502,368,,
BALN,273145.1950030348,337,,
$unknown,14308.911687252761,229,,
OMM,2921891.4860972846,208,,
IUSDC,133006.856042,185,,
CFT,3289886.7628579964,153,,
CODE,663336.1764608753,148,,
FIN,8771.211893964546,108,,
USDS,3682.5464818789455,96,,
CROWN,264931.35690478585,36,,
NPT,959.4,28,,
BTCB,0.214261503878885,27,,
ETH,1.6291485481406758,26,,
METX,6436520.6007910315,24,,
IAM,20068.135279340037,20,,
VOID,2602.577270322727,12,,
XCROWN,40551.2881519015,7,,
oICX,48039.85828214111,6,,
UP,0.2717423412516879,4,,
FinICX,825.2945670528447,3,,
finMICX,3160.7743519551336,3,,
oOMM,4127.120459017497,2,,
finOICX,0.008530546650717077,1,,
