IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1733125.2480350386,1147.0,0.2520149164002644,436773.41449473775
FRMD,33402.67741170142,1079.0,0.030562702337223736,1020.8760870001375
bnUSD,93356.38939520344,693.0,0.9996183474125263,93320.75968763356
BALN,77369.86346291465,320.0,0.14785569764138184,11439.575138727705
GBET,402012.71582197107,306.0,0.00493751614214356,1984.944273717954
$unknown,31093.022799677532,243.0,,
CODE,715566.0474522922,149.0,,
CFT,1660361.184419002,135.0,0.004907042112118226,8147.462253270538
FIN,9776.172599336585,134.0,0.07794133272850333,761.96792137617
OMM,767870.5626084987,70.0,0.007071200030804532,5429.766345971109
IUSDC,10007.686151,50.0,1.0036339618650127,10044.05370082975
ETH,4.743860836138413,40.0,455.2075566372669,2159.441300245789
USDS,182.82206464978998,32.0,1.0057953976075231,183.8815912058638
BTCB,0.16038969254062782,28.0,,
CROWN,993890.0825431303,24.0,,
VOID,5721.78728206467,15.0,,
TAP,15449.849796118426,7.0,0.0007615443707924574,11.765746141822982
BUSD,3151.545531177167,6.0,0.9996183474125263,3150.342735670652
XCROWN,529855.1578527202,6.0,,
UP,0.05912939773998844,4.0,0.6456144353042886,0.03817479273178532
FinICX,603.2533225083929,3.0,0.07794133272850333,47.01836792920178
METX,112233.82792458366,2.0,8.7714686364259e-05,9.844555015865069
CLAW,400000.0,2.0,,
IAM,31.15768378066115,2.0,0.01896811334386885,0.5910024774840047
NPT,78.0,1.0,,
IDOGE,7490.0,1.0,,
finICX,29473.282233583184,1.0,0.2520149164002644,7427.706758137864
ICX,,,0.217317384,
