to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,301770,System,27,301771,System
cx0000000000000000000000000000000000000000,16.026784999999702,9083,governance,6223,0,governance
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,288.6228068499998,8889,ICON Pyth verifier,0,0,ICON Pyth verifier
cxee7a00755a757e3c519a0616456030e33dc9d47f,2637.8109543875,5558,BTP_2,0,5702,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,19.855684362499936,4317,Blobble Stake Token,4556,7,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,16.95547637499981,4147,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,34.0914561624999,3852,FRAMD Token,1341,26,FRAMD
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,213.2041261749999,3043,bnUSD,14837,474,bnUSD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,12.074966262499954,2309,Relay_4,0,0,Relay
cxa0af3165c08318e988cb30993b3048335b94af6c,49.36197993749997,1339,balanced_dex,3968,651,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,224.53650416249997,1273,balanced_router,14705,1224,Balanced
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,48.4160147625,1020,Injective,4135,45,Injective
cx66a031cc3bd305c76371fb586e93801b948254f0,39.463611974999964,787,Avalanche,3387,18,Avalanche
cx288d13e1b63563459a2ac6179f237711f6851cb5,39.402606262499965,774,Ethereum,2890,10,Ethereum
cx622bbab73698f37dbef53955fd3decffeb0b0c16,93.74433033749997,689,ICON IBC Handler,79,799,ICON IBC Handler
cx2609b924e33ef00b648a409245c7ea394c467824,62.14375432499998,671,sICX,3362,140,sICX
cxa07f426062a1384bdd762afa6a87d123fbc81c75,22.205413849999978,637,xCall,1281,1668,xCall
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,17.871171774999997,419,Bitcoin,1614,22,Bitcoin
cx5a0af85407c69945eb318d4ac18e9e842184163c,25.171991062499988,417,GangWar Simulation,1483,267,GangstaBet
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,15.724729312499992,402,Balanced Savings,789,19,Balanced
cxba62bb61baf8dd8b6a04633fe33806547785a00c,11.329270062499997,367,MyID_3,356,0,MyID
cx69bcdf1753472c1444188ec3f5188657e30c8322,1.165275375,363,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx66d4d90f5f113eba575bf793570135f9b10cece1,22.62336271249999,278,balanced_loans,697,474,Balanced
cx9c4698411c6d9a780f605685153431dcda04609f,1.7781324374999958,252,Auction,316,0,Craft
