IRC Token,Amount,No. of Transactions
BALN,585228.1887068542,5191
sICX,5665596.834983685,2880
bnUSD,2851920.273184936,2731
IWIN,149842.63070000696,2384
METX,385157.7725359922,832
PGT,3000.000076833606,610
UP,7.767759098698195,138
EPX,525.7804499999999,78
TAP,787816.6404710109,57
SEED,5776.191932,41
LDX,2850.0,29
ACT,2742.0,27
ICXIOU,20878.90863182,16
HGC,106000.0,4
uSEED,0.000520406331707567,2
