IRC Token,Amount,No. of Transactions
bnUSD,11831991.63549101,8573
BALN,389529.60528351815,8550
sICX,12129055.76275598,6316
IAM,62931.05013875189,2079
PGT,3227.697818428221,1532
METX,626572.3530057428,973
LDX,2335279.8125,880
UP,63.306219859721125,279
TAP,1693010.1014755687,106
SEED,6811.790024000003,75
ACT,3751.0,58
SSX,30067.34281538031,28
SPORTS,1975698.0,4
uMETX,1.9210356822e-08,1
uUP,85.81558847895217,1
