IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2851486.7860493474,2318.0,0.3106317551033298,885762.3450044618
bnUSD,396024.63428900234,1722.0,1.0017034477416498,396699.2415579196
GBET,288925.9434155142,1340.0,0.01646285022512143,4756.54453260152
FRMD,71267.06031584086,1332.0,0.02112891273957044,1505.7954986191048
CFT,5586791.450147152,782.0,0.006853426756359221,38288.666006637424
METX,300675.3213659096,763.0,0.000122060397921449,36.70054937108248
OMM,4042219.7153002173,656.0,0.018461875052560847,74626.95531887069
BALN,223312.74423623158,607.0,0.17904714750699133,39983.50985745558
$unknown,26434.841596955783,409.0,,
FIN,17935.66226599542,295.0,0.2894514784454333,5191.503959790344
IUSDC,53225.939426,214.0,0.9993144489090225,53189.45032515821
CROWN,1677805.6705442332,208.0,,
USDS,70770.457597538,184.0,1.0011537511166388,70852.1090920162
CODE,555569.2573418549,142.0,,
NPT,1261.60125,66.0,,
oICX,339331.3822175189,53.0,0.3106317551033298,105407.10281986673
obnUSD,42329.066029549555,42.0,1.0017034477416498,42401.171381483735
XCROWN,464312.0293877331,19.0,,
VOID,15062.799620921829,19.0,,
oOMM,127809.99999999999,17.0,0.018461875052560847,2359.6122504678015
IUSDT,6911.129008,16.0,0.9995785288211625,6908.2161663099005
oIUSDC,1719.322579,16.0,0.9993144489090225,1718.1438955302242
dIUSDC,5120.29893,12.0,0.9993144489090225,5116.788703482408
oUSDS,23372.959664758375,11.0,1.0011537511166388,23399.926243070746
IDOGE,43092793.26391062,7.0,,
oBALN,11954.268725679209,7.0,0.17904714750699133,2140.3777158648986
finOMM,677.8573253812035,6.0,0.018461875052560847,12.514517244650861
dICX,2320.7913334119335,6.0,0.3106317551033298,720.911485126346
UP,0.21435303150523613,5.0,0.8197357796407272,0.1757128493992981
FinICX,7596.018058998556,4.0,0.2894514784454333,2198.6786574753423
TAP,35634.88628303598,4.0,0.0009669318627120467,34.45650697118794
finICX,1144.4567065367344,3.0,0.3106317551033298,355.50459539128224
finOICX,224623.6215016905,3.0,0.3106317551033298,69775.22978473618
dbnUSD,2060.940045846868,2.0,1.0017034477416498,2064.4507495136413
dUSDS,9.519013250672756,2.0,1.0011537511166388,9.52999582284002
USDC,3.0,2.0,0.9993144489090225,2.9979433467270677
CLAW,864904.4834065895,2.0,,
ETH,0.0015,2.0,577.9764220459674,0.8669646330689511
BNB,0.01,2.0,1.0017034477416498,0.010017034477416498
ICX,,,0.27592759,
