IRC Token,Amount,No. of Transactions
BALN,651095.0784419843,4636
sICX,2372875.891806734,2490
IAM,21000.838312903223,1950
bnUSD,1748271.559583359,1924
METX,267012.77145584795,850
PGT,3000.0,654
UP,6.085436652013233,154
ACT,4864.0,54
TAP,677741.7534432466,53
SEED,20.808994,39
SSX,24982.1,25
LDX,9550.0,22
HGC,16500.0,4
