IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,2838794.149664728,4568.0,1.0024668248426636,2845796.957596329
sICX,4054590.9477596716,4520.0,1.138906395529096,4617799.561657868
BALN,482423.90504648216,1836.0,0.6990024812792451,337215.50665591395
GBET,805328.5799641968,1532.0,0.14076763677043244,113364.20102524821
OMM,3314218.766452499,1293.0,0.07811934751165096,258904.60754613797
TAP,608390.108224992,1272.0,0.002024816365852618,1231.8782479568092
UP,1.5645893886800641,1251.0,3.1029821525222463,4.854892949099931
METX,1315192.333957475,926.0,0.000973931341248358,1280.907033810762
FIN,42854.45564912179,793.0,2.3093083367555804,98964.15169763923
USDS,200931.29471737627,625.0,0.9981888847312642,200567.38498154678
IUSDC,406055.475049,533.0,1.0012790427399836,406574.837356392
IWIN,307.2922,319.0,,
CFT,1266437.450133755,258.0,0.06580867862737055,83342.5751575189
oICX,369522.07955108996,127.0,1.138906395529096,420851.0596899477
obnUSD,361007.6502274554,106.0,1.0024668248426636,361898.1928674281
oIUSDC,108878.514165,46.0,1.0012790427399836,109017.77443808294
oUSDS,58757.65765420276,42.0,0.9981888847312642,58651.240763270085
SSX,47700.0,35.0,,
oOMM,100066.09,29.0,0.07811934751165096,7817.097658842141
dbnUSD,32667.885019909325,25.0,1.0024668248426636,32748.470970233713
finICX,143404.34016126936,22.0,2.3093083367555804,331164.83826135244
dIUSDC,7881.648233,20.0,1.0012790427399836,7891.729197951523
dUSDS,1839.3629538164196,17.0,0.9981888847312642,1836.0316554860158
oBALN,35326.68982580249,14.0,0.6990024812792451,24693.443843618203
IUSDT,2.12899,12.0,1.003751841906184,2.1369776338998463
finOMM,160.98888973845953,10.0,2.3093083367555804,371.7729851980495
dBALN,4541.2781224249065,2.0,0.6990024812792451,3174.3646757541615
finOICX,1.9169401428163357,2.0,2.3093083367555804,4.426805852867197
IAM,2.300143951373402,2.0,,
MRS,1879.5,1.0,,
ICX,,,1.044308999,
