to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,291732,0.0,System,38,291738,System
cx0000000000000000000000000000000000000000,10764,44.99673223749964,governance,4107,0,governance
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4712,21.299235437499988,Blobble Stake Token,4885,5,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4199,17.0616517124998,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3126,41.77885184999998,FRAMD Token,3313,69,FRAMD
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,2955,50.97795479999994,CROWN,6833,71,GangstaBet
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2024,8.2415190125,Relay_4,0,0,Relay
cxb6be11a27f21ad82c7475aa215e3635fafd7f186,1488,17.328902724999953,gangstabet_game,6698,0,GangstaBet
cxee7a00755a757e3c519a0616456030e33dc9d47f,1476,184.77285712499994,BTP_2,0,1476,BTP
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1222,5.754022399999985,GangstaBet Crown,1260,0,GangstaBet
cx5a0af85407c69945eb318d4ac18e9e842184163c,570,31.373532524999984,GangWar Simulation,1773,438,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,368,70.31512411249999,bnUSD,2710,340,bnUSD
cxba62bb61baf8dd8b6a04633fe33806547785a00c,344,10.586205999999997,MyID_3,344,0,MyID
cx66d4d90f5f113eba575bf793570135f9b10cece1,289,23.924951849999992,balanced_loans,750,173,Balanced
hx68646780e14ee9097085f7280ab137c3633b4b5f,289,0.36125,kraken_hot,0,0,kraken
cx14002628a4599380f391f708843044bc93dce27d,282,138.9668758,iAM Div,26089,26113,iAM 
cx2609b924e33ef00b648a409245c7ea394c467824,280,43.89760183749999,sICX,1680,96,sICX
hxb568381d35d3e7a6383200e8a0d30310af20b929,245,0.30625,Swyftx,0,0,Swyftx
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,229,3.9624242874999935,GangstaVerse LootBox,1093,0,GangstaBet
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,198,1.8668868749999903,MyID_2,198,0,MyID
cx2dc662031f3d62bcdba4f63e9bf827767c847565,149,9.447160137499996,SkillScore,1153,1179,SkillScore
cx69bcdf1753472c1444188ec3f5188657e30c8322,144,0.4589511874999997,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,126,5.3978392749999955,balanced_rewards,208,126,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,125,5.465676774999996,balanced_dex,393,15,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,124,25.341512212499996,balanced_baln,825,154,Balanced
cx9c4698411c6d9a780f605685153431dcda04609f,109,1.297755874999997,Auction,415,9,Craft
cxaa99a164586883eed0322d62a31946dfa9491fa6,107,21.223076824999996,optimus_rewards,338,12,Optimus
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,101,14.931746524999998,CraftRewards,700,19,Craft
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,99,20.786981137499996,gangstabet_token,1050,92,GangstaBet
cx28497aef34ec44ad2be9249daddfbe34b54f309a,97,1.7808589624999966,Balanced Bribe,96,0,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,97,29.096431562499998,balanced_router,1162,69,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,83,20.728626937499996,omm_lending,1517,0,Omm
cx334db6519871cb2bfd154cec0905ced4ea142de1,82,0.3009630624999971,unknown_cx,0,0,unknown_cx
cx622bbab73698f37dbef53955fd3decffeb0b0c16,74,13.615669799999997,ICON IBC Handler,25,110,ICON IBC Handler
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,73,18.2898839125,Inanis Treasury,206,23,Inanis
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,71,4.916969199999998,optimus_dividends,601,0,Optimus
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,67,27.9015892875,makeArb,896,18,makeArb
cx203d9cd2a669be67177e997b8948ce2c35caffae,64,12.979929399999998,balanced_dividends,749,21,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,62,18.54550925,omm_token,645,61,Omm
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,56,0.07,kucoin,0,0,kucoin
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,51,3.3005432999999984,CPS Score,48,0,CPS Score
cx8190de91c8831f382dcabdbc87968448380c4838,50,1.031431787499998,Omm Governance Manager,50,0,Omm
hx6b91c8dea3114de74ecfa85908b875778c2b599c,50,0.0625,bybit,0,0,bybit
cx2e6d0fc0eca04965d06038c8406093337f085fcf,47,6.399975637499999,Craft,301,13,Craft
hxa390d24fdcba68515b492ffc553192802706a121,37,0.04625,bitvavo_hot,0,0,bitvavo
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,34,0.0425,bithumb_03,0,0,bithumb
hxc497adddbcac342226222229f9c6c6ce318409b7,34,0.0425,unknown_hx,0,0,unknown_hx
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,32,5.151120462499998,Finance Token,171,16,Optimus
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,28,2.9846499374999986,Code Metal Rewards Distribution,787,0,Code Metal Rewards Distribution
cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0,27,1.9645318124999998,Liquid Finance Staked ARCH,167,9,Liquid Finance Staked ARCH
hx133323c2e990994816b548a9e7eb080a5eac8031,25,0.03125,unknown_hx,0,0,unknown_hx
hx294c5d0699615fc8d92abfe464a2601612d11bf7,25,0.03125,crypto.com_hot_02,0,0,crypto.com_hot_02
cxc30fe5ff90c870e7f31f744cce1a79453087f58a,22,15.0257533875,RPS-Mini-Game Reward,26,0,RPS-Mini-Game Reward
cx43e2eec79eb76293c298f2b17aec06097be606e0,21,0.4635736499999996,balanced_staking,59,0,Balanced
cxfd6f9f61aabc0b8e72f272542711d740fe468819,21,0.7623403249999994,OptimusEarn,91,6,Optimus
