IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD,address,path
bnUSD,10126.0,2156690.819223547,451359.8463666169,2747.0,0.9921116993824864,447799.3842118023,cx88fd7df7ddff82f7cc735c871dc519838cb235bb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb']"
sICX,12279.0,1361185.2590694265,873444.6345382216,806.0,0.1521729741705718,132914.66781100933,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
BST,485.0,9.456821660360486,295.4003580971352,758.0,1.5558238683848813,459.5909278569641,cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxf14dea1cff7ceb29a46e6d04533a08f84441e41d']"
FRMD,1001.0,5334.4161664577405,45514.75222432662,348.0,0.001712592809058037,77.94823736544006,cx2aa9b28a657e3121b75d3d4fe65e569398645d56,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx2aa9b28a657e3121b75d3d4fe65e569398645d56']"
INJ,49.0,168006.91724947668,1217.9100555658067,288.0,16.282493409505413,19830.61245312062,cx4297f4b63262507623b6ad575d0d8dd2db980e4e,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx4297f4b63262507623b6ad575d0d8dd2db980e4e']"
$unknown,,,67396.10382345454,251.0,,,,
ETH,198.0,241989.1537865842,7.787456194109292,205.0,2404.03808213801,18721.341253620267,cx288d13e1b63563459a2ac6179f237711f6851cb5,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx288d13e1b63563459a2ac6179f237711f6851cb5']"
AVAX,85.0,198335.8767495694,1408.0015025575299,186.0,21.2367662265583,29901.39875645709,cx66a031cc3bd305c76371fb586e93801b948254f0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx66a031cc3bd305c76371fb586e93801b948254f0']"
GBET,2933.0,2362.112104355583,217219.616,128.0,0.0005147127690163449,111.80571003602715,cx6139a27c15f1653471ffba0b4b88dc15de7e3267,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx6139a27c15f1653471ffba0b4b88dc15de7e3267']"
BTC,35.0,182156.70413585423,0.4488387320935099,86.0,57253.09636034734,25697.407178805846,cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb']"
BNB,49.0,169541.0689026189,22.754922001942383,79.0,509.4240155247621,11591.903739182248,cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b']"
CROWN,1303.0,4071.953126573425,4684.701547659583,75.0,0.0012940290743353048,6.0621400072551,cx28b2ec885b50c8a93da752f2d0467a67127a70e8,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx28b2ec885b50c8a93da752f2d0467a67127a70e8']"
BALN,16614.0,419805.3177072753,102647.40548252924,71.0,0.2570438104723812,26384.880240332906,cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxf61cd5a45dc9f91c15aa65831a30a90d59a09619']"
SUI,6.0,27998.02597499164,3205.53559164,64.0,0.7649709925808131,2452.141743289975,cx508002ec116fbf3ab406329c0df28e70d7e75fb3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx508002ec116fbf3ab406329c0df28e70d7e75fb3']"
HVH,120.0,84119.79816271563,2220429.2647027015,46.0,0.008769622199361969,19472.325771849784,cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3']"
archUSDC,73.0,1.0173209238073861,95486.43853,26.0,1.028885597928098,98244.62140096362,cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f']"
FIN,2282.0,1751.4094603776946,3506.7419677639004,19.0,0.004791455313056847,16.80239743296176,cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16']"
CFT,19468.0,11264.344596496532,47059.68763471893,12.0,0.0005515299716108536,25.95482818519217,cx2e6d0fc0eca04965d06038c8406093337f085fcf,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx2e6d0fc0eca04965d06038c8406093337f085fcf']"
OMM,13923.0,9041.240625416642,33338.51280919911,9.0,0.0020999185643667765,70.00816195641677,cx1a29259a59f463a67bb2ef84398b30ca56b5830a,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a']"
USDT,8.0,0.0,51965.411085,7.0,,,cx16f3cb9f09f5cdd902cf07aa752c8b3bd1bc9609,
sARCH,137.0,23079.914136075942,13223.531689612237,6.0,0.0376995233092234,498.5208411627908,cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0']"
IUSDC,5615.0,20336.76414431073,46.700494000000006,3.0,0.5734348892317795,26.77969260395939,cxae3034235540b924dfcc1b45836c293dcc82bfb7,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a', 'cxae3034235540b924dfcc1b45836c293dcc82bfb7']"
USDS,5460.0,1031.8747000777284,83.20678559623065,3.0,0.0974237947608096,8.106320802633864,cxbb2871f468a3008f80b08fdde5b8b951583acf06,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a', 'cxbb2871f468a3008f80b08fdde5b8b951583acf06']"
finMICX,12279.0,1361185.2590694265,0.000877329231828097,2.0,0.1521729741705718,0.0001335057985340646,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
NOTMIRAI,466.0,0.5917960617016311,942.3456,2.0,6.83895977731376e-05,0.06444663654728601,cx1aee86144612387ef8f9c11dccad4ba578dd42ed,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx1aee86144612387ef8f9c11dccad4ba578dd42ed']"
CLAW,543.0,173.06227639551082,19792491.47886849,2.0,1.2831567519858076e-06,25.396869079731662,cx13b52d9f24db8d64d93a31926e3c69d44fbe8f9a,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx13b52d9f24db8d64d93a31926e3c69d44fbe8f9a']"
IDOGE,1788.0,50.94768259638585,2202000.0,2.0,1.2606277641840602e-07,0.2775902336733301,cx3fd4769e413657304d4928b95b88fd6eb53f9a8b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx3fd4769e413657304d4928b95b88fd6eb53f9a8b']"
finICX,12279.0,1361185.2590694265,0.000991456484671217,1.0,0.1521729741705718,0.00015087288203311902,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
ICX,,,,,0.118328,,,
