IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,3777619.21497582,5251.0,1.0159421431319875,3837842.5611991105
sICX,7200196.346793904,4900.0,0.6331518112126558,4558817.3580593085
BALN,707684.3770785906,2016.0,0.44996215833891473,318431.189733013
GBET,866024.9505745602,1750.0,0.07859352132354126,68063.95041970047
OMM,3467598.13811403,1298.0,0.04860659717128244,168548.14585119768
METX,6402618.640989383,1043.0,0.000397367808527142,2544.1945382049794
USDS,661758.5347921991,825.0,0.9836323246098838,650927.0859080815
FIN,50198.34534299252,617.0,0.8219291286887345,41259.48224938203
IUSDC,1927203.604112,590.0,1.015157785579209,1956415.7431106085
CFT,4820467.144144957,520.0,0.027281762799543446,131510.84120955534
oICX,924104.4385696478,166.0,0.6331518112126558,585098.399030027
finOMM,2662.912728624135,162.0,0.8219291286887345,2188.7255388121757
dbnUSD,109931.44522200512,93.0,1.0159421431319875,111683.98805644056
oUSDS,183255.37215503617,86.0,0.9836323246098838,180255.9077101076
oIUSDC,723743.365654,72.0,1.015157785579209,734713.7124049584
obnUSD,362711.2073313266,70.0,1.0159421431319875,368493.6013141786
dUSDS,77035.71285429354,52.0,0.9836323246098838,75774.81731284826
IUSDT,18796.220263,50.0,1.009199915581534,18969.14390267152
dIUSDC,342002.581074,31.0,1.015157785579209,347186.58286545577
oOMM,16016.87,26.0,0.04860659717128244,778.5255480347986
finICX,167117.6662689184,22.0,0.8219291286887345,137358.8778249068
UP,0.7470262098042436,17.0,1.7110882963168061,1.2782278046379443
IDOGE,157869386.529885,16.0,,
IAM,2357.7540267365735,15.0,,
TAP,92660.82224291383,13.0,0.001518591024028613,140.71389293719977
finOICX,49757.857677380016,13.0,0.8219291286887345,40897.432606187016
oBALN,5019.0715740901405,7.0,0.44996215833891473,2258.392278335094
CODA,8738.24613510726,3.0,,
NOTMIRAI,270.95210739177423,2.0,0.04860659717128244,13.17005993670203
ICXIOU,61.27736,1.0,0.6331518112126558,38.79787147032995
ICX,,,0.5759424,
