address,name,country,city,logo
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,CHE,Zug,https://icon.foundation/prep/logo256.png
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,USA,San Francisco,https://icxstation.com/img/img-256.png
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,SGP,Singapore,https://man.velic.io/prep/ic-prep-velic-256.png
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,USA,Detroit,https://www.theuc.xyz/ubikprep/ubik256x256.png
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,FRA,Paris,https://iconation.team/images/iconation-256.png
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,JPN,Tokyo,https://storage.googleapis.com/rhizome-public-storage/images/rhizome_logo_256px.png
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,USA,Salt Lake City,https://images.squarespace-cdn.com/content/v1/5da7b8c2a8dca01c7fd76749/1571799474695-H2FJLL1I19CD984UGB66/ke17ZwdGBToddI8pDm48kHxZW8G9yQIB8WDax7xpbxxZw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Wt5K3jmsiBpJAJjNxwpFT48K2g_wJ5Tvrry30-swdfDUdj1yWJm5f7xpqDxWrxJCQ/SSLC+Logo+150x150.png?format=300w
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,KOR,Seoul,https://i.ibb.co/6D4XjBf/256.png
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,KOR,Jeju,https://s3.ap-northeast-2.amazonaws.com/files.webloc.io/prep/img/logo_256.png
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,GBR,London,https://mineablecom.s3.eu-north-1.amazonaws.com/mineable+256.png
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,ICONVIET,VNM,Ho Chi Minh,https://raw.githubusercontent.com/iconviet/prep/master/iconviet-256.png
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,AUS,Wollongong,https://images.squarespace-cdn.com/content/5d985396edb6cc40776b5e99/1584690172167-KI1TENURZOV7D0OKKCXM/RN_250x2.png
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,AUT,Vienna,https://files.b42.tech/icon/block42-256-circle.png
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,USA,Las Vegas,http://prep-registration-hip-crow.s3-website-sa-east-1.amazonaws.com/logo_256.png
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Paradigm Citadel,CAN,Montreal,https://citadel.one/paradigm256.png
