IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10010.0,1120158.2806503882,872533.6335063553,2767.0,0.9912430996524079,864892.9434278177
sICX,12176.0,1187531.6676058667,3422830.0639540744,1970.0,0.39755930934900613,1360777.9562445963
BST,418.0,11.778833188850571,207.71590599336406,703.0,1.1073447740334927,230.01312298538394
FRMD,965.0,21852.992338393822,75219.54314132751,560.0,0.0111597568668616,839.4318130936219
BALN,16514.0,452860.3958666029,945927.4601383077,436.0,0.35582337302540396,336583.099503766
$unknown,,,106298.44281339354,333.0,,
CROWN,1279.0,9523.914568385415,30094.19964183224,271.0,0.0031194052529876053,93.8760044471892
GBET,2914.0,6261.77019978612,523343.0820077209,156.0,0.002313833289052177,1210.9286447446282
IUSDC,5611.0,31218.804204606146,14131.141204,115.0,0.9893582489734071,13980.761117585404
USDS,5455.0,6143.332609080258,3628.6070393453847,113.0,0.8683892434358605,3151.0433216231763
BTCB,162.0,12866.60463348298,0.15459975446050775,107.0,69046.07852120433,10674.506785839127
CODE,256.0,1.6726785921364704,555554.0,107.0,1.1465020830172635e-05,6.3694381822857284
OMM,13913.0,26746.176691303386,1299936.8955984216,104.0,0.006046957617725464,7860.663313401266
FIN,2278.0,6117.751099051715,12025.874250223907,98.0,0.023737812745488154,285.46795105260287
CFT,19447.0,54685.63083959468,1856990.3018447242,77.0,0.004098626051541327,7611.108828600379
ETH,160.0,3150.093437941467,3.6560900221551047,50.0,3253.9763504347584,11896.830467153202
sARCH,91.0,68089.12667600326,87090.57321919316,34.0,0.21364102178117161,18606.119050056368
archUSDC,15.0,10.921950806826283,189522.228214,27.0,0.9882799634908391,187301.0207800344
METX,11420.0,1227.0169080979683,3760556.634112721,22.0,6.030287505442614e-05,226.77237684199272
NPT,466.0,0.630257803547094,1432.275,19.0,7.650490708196213e-05,0.10957606579081731
hyTB,,,90775.8,11.0,,
VOID,160.0,712.2534183266907,6.532393778595409,4.0,0.020387632846310726,0.1331800459655276
oICX,12176.0,1187531.6676058667,109.12567438061336,4.0,0.39755930934900613,43.38392773900118
finMICX,12176.0,1187531.6676058667,9013.955224245292,3.0,0.39755930934900613,3583.581813453824
CLAW,542.0,1029.5540216689542,8000496.845558336,2.0,1.7293506334011616e-05,138.35664287390304
oIUSDC,5611.0,31218.804204606146,0.64466,2.0,0.9893582489734071,0.6377996887831966
oUSDS,5455.0,6143.332609080258,0.32175522013371377,2.0,0.8683892434358605,0.27940877218345445
FinICX,12176.0,1187531.6676058667,1279.698017994948,2.0,0.39755930934900613,508.75586020936356
XCROWN,1279.0,9523.914568385415,4938.124578603084,1.0,0.0031194052529876053,15.404011750401665
ICX,,,,,0.318620024,
