IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,979.0,31649.277814900364,120473.20065539818,2367.0,0.02028406956163545,2443.686782406962
BST,439.0,11.968193731018616,350.01785377531064,727.0,1.129668142154949,395.40401859541777
bnUSD,10029.0,1649263.2705397473,260614.0124016558,640.0,1.0047259166468125,261845.6525012574
sICX,12203.0,1639442.1340331673,289256.20197274967,488.0,0.4541016444491939,131351.71698295377
GBET,2916.0,6205.32083302406,11232.0,119.0,0.002404337591983204,27.005519833155347
$unknown,,,764.6350257270335,115.0,,
BALN,16527.0,415778.97426873544,77309.65785108572,83.0,0.26239145490543747,20285.39360178796
CROWN,1283.0,8348.712070539224,4468.719870199501,53.0,0.0024030521515894573,10.738566898933472
BTCB,165.0,9205.131832667881,0.018503967396443922,41.0,70455.70392146181,1303.7100482562355
FIN,2278.0,5356.63701455802,1419.7849341145131,29.0,0.02042089847211206,28.993283991786786
CFT,19453.0,56926.13612139238,539590.3725713516,28.0,0.003988758498531081,2152.295684319531
ETH,166.0,3029.816856820445,0.6625322218148774,25.0,3616.671505181213,2396.1614079022656
OMM,13918.0,22306.096112732557,496318.49770426087,22.0,0.005851000243224032,2903.9596507842166
IUSDC,5614.0,25031.347882845523,684.301415,14.0,0.6614289219109238,452.6167471855697
USDS,5458.0,2359.755776361413,118.18770327656955,11.0,0.22902326104016488,27.067733219247337
VOID,160.0,1359.0668145297666,2102.359150668554,7.0,0.0393991107801995,82.8310810769565
archUSDC,21.0,11.025975045205737,69851.97923,6.0,1.0068819013441381,70332.69365975364
METX,11422.0,1146.4972317084432,220828.50163769757,5.0,6.668841992383943e-05,14.72670384836704
XCROWN,1283.0,8348.712070539224,592.8726211314054,4.0,0.0024030521515894573,1.4247038278283048
oIUSDC,5614.0,25031.347882845523,1.1060189999999999,4.0,0.6614289219109238,0.731552954782998
oUSDS,5458.0,2359.755776361413,0.6340571555361633,4.0,0.22902326104016488,0.14521383744674315
finMICX,12203.0,1639442.1340331673,0.08981718014991313,3.0,0.4541016444491939,0.040786129205865045
AVAX,13.0,105772.13362657563,0.02,2.0,54.91219589369599,1.0982439178739198
sARCH,110.0,58938.18702419517,1534.246086600942,2.0,0.19142074670955733,293.68653153336845
NPT,466.0,0.6344877219104731,0.0,1.0,7.754552129831505e-05,0.0
ICX,,,,,0.36226715,
