to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,301869,0.0,System,20,301876,System
cx0000000000000000000000000000000000000000,9405,44.10181327499969,governance,6469,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,5507,2644.8063573249997,BTP_2,0,5572,BTP
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4287,17.5309141374998,Blobble,0,0,Blobble
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4204,17.904003024999927,Blobble Stake Token,4305,3,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,4023,38.42086918749992,FRAMD Token,4396,53,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2283,11.97163265,Relay_4,0,0,Relay
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,2201,140.56321199999994,bnUSD,10049,310,bnUSD
cxa0af3165c08318e988cb30993b3048335b94af6c,1794,52.63065128749993,balanced_dex,3720,663,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,1466,271.08862899999997,balanced_router,12031,593,Balanced
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,582,26.204520562499997,Injective,2259,28,Injective
cx2609b924e33ef00b648a409245c7ea394c467824,573,50.78537609999998,sICX,2955,96,sICX
cx5a0af85407c69945eb318d4ac18e9e842184163c,559,34.43297182499998,GangWar Simulation,2016,350,GangstaBet
cx288d13e1b63563459a2ac6179f237711f6851cb5,490,18.926110262499975,Ethereum,1383,52,Ethereum
cx66a031cc3bd305c76371fb586e93801b948254f0,482,17.004638549999985,Avalanche,1375,28,Avalanche
cxa07f426062a1384bdd762afa6a87d123fbc81c75,324,13.697898837499991,xCall,950,916,xCall
cx14002628a4599380f391f708843044bc93dce27d,322,157.15778308749998,iAM Div,29460,29481,iAM 
cx66d4d90f5f113eba575bf793570135f9b10cece1,283,24.586341949999987,balanced_loans,770,434,Balanced
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,271,4.773785199999991,GangstaVerse LootBox,1327,0,GangstaBet
cx69bcdf1753472c1444188ec3f5188657e30c8322,258,0.8271101874999999,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxba62bb61baf8dd8b6a04633fe33806547785a00c,185,5.710931124999998,MyID_3,184,0,MyID
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,170,10.374168287499998,Balanced Savings,519,14,Balanced
cx622bbab73698f37dbef53955fd3decffeb0b0c16,161,26.566355824999995,ICON IBC Handler,32,235,ICON IBC Handler
hxb568381d35d3e7a6383200e8a0d30310af20b929,144,0.18,binance_hot,0,0,binance
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,137,11.272517387499995,CROWN,1270,58,GangstaBet
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,136,1.282948749999994,MyID_2,136,0,MyID
cxdada6921d08fbf37c6f228816852e58b219cc589,121,0.7589427249999954,unknown_cx,0,33,unknown_cx
cx91a5817cf6e7adbcbcee9e8815c63f83d9a98afc,120,0.8092625499999968,unknown_cx,0,87,unknown_cx
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,90,2.786991124999999,Binance Coin,251,2,binance
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,85,11.967560349999998,balanced_baln,623,121,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,77,3.999283312499997,balanced_rewards,148,92,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,76,9.351817049999998,optimus_rewards,186,14,Optimus
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,65,19.643238337499998,Finance Token,396,21,Optimus
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,64,4.6002660499999966,btp-0x38.bsc-BTCB,422,8,BTP
cx2dc662031f3d62bcdba4f63e9bf827767c847565,62,5.622317637499998,SkillScore,694,704,SkillScore
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,61,11.27137575,Inanis Treasury,10,0,Inanis
cx44250a12074799e26fdeee75648ae47e2cc84219,57,78.5774754125,balanced_governance,3,4,Balanced
cx334db6519871cb2bfd154cec0905ced4ea142de1,57,0.200772562499998,unknown_cx,0,0,unknown_cx
cx28497aef34ec44ad2be9249daddfbe34b54f309a,57,0.8098674624999983,Balanced Bribe,57,0,Balanced
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,56,5.183995687499999,optimus_dividends,456,0,Optimus
cx203d9cd2a669be67177e997b8948ce2c35caffae,50,7.550881537499999,balanced_dividends,416,1,Balanced
cx59d899fce52cadd1feb5128ff5e6672f03943eec,50,0.29189999999999927,unknown_cx,0,7,unknown_cx
cx917f88460d4ebec1fd656d4dbe51131a37d16837,50,0.3141798624999995,unknown_cx,0,43,unknown_cx
hx85532472e789802a943bd34a8aeb86668bc23265,47,0.058750000000000004,okx.com_01,0,0,okx.com_01
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,46,14.710403012499999,CraftRewards,320,10,Craft
cx2e6d0fc0eca04965d06038c8406093337f085fcf,42,2.939213437499999,Craft,247,9,Craft
cx96f98f59f1dc144709fd294d4b906c74f5d709b1,38,0.08430206249999819,EURD_Token_V2,38,0,EURD_Token_V2
cx9c4698411c6d9a780f605685153431dcda04609f,33,0.44527397499999927,Auction,145,0,Craft
cx43e2eec79eb76293c298f2b17aec06097be606e0,31,0.8229704874999996,balanced_staking,93,3,Balanced
