IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10036.0,1570839.9670256998,1028081.4173673777,1508.0,0.9928440044829964,1020724.471353582
sICX,12212.0,1459319.9846961459,2166640.7183053764,885.0,0.29555654854252594,640364.8526340362
BST,447.0,12.368292368050065,222.8729233903549,713.0,1.2187279334808843,271.62145735237067
FRMD,980.0,19402.407381007044,46971.520011399116,506.0,0.011705991578882382,549.8482177007434
BALN,16534.0,332794.3443474238,329437.23602364684,179.0,0.21899001685594305,72143.46586979371
$unknown,,,10083.676513873623,159.0,,
GBET,2920.0,4267.235382824599,53919.14483219368,131.0,0.0012876342119455774,69.42813556478116
CODE,257.0,0.9782926361764157,555554.0,96.0,5.631231279492235e-06,3.128453062247029
AVAX,19.0,122011.42367656766,534.2473757374254,58.0,36.716539197238326,19615.71471228489
IUSDC,5614.0,23384.198580201108,2477.377482,54.0,0.6425316851712837,1591.7935283148513
OMM,13921.0,16176.286585372944,226518.94172061037,45.0,0.00421950557651982,955.7979377774835
FIN,2279.0,4638.982805086293,2402.437057047653,41.0,0.017264016737625947,41.4757135639635
CFT,19455.0,36248.54712151706,279019.2668949976,41.0,0.0024108523116288727,672.6742445827985
USDS,5458.0,1630.061568993815,5051.604448828716,38.0,0.14314496310858094,723.1117324667299
CROWN,1284.0,5097.232563532435,215921.321030145,34.0,0.001421828477924272,307.0030832316891
BTCB,165.0,7450.658707545746,0.005202989612308459,24.0,66135.50076120158,344.10232346534997
ETH,168.0,2791.240598517349,0.762550833511594,20.0,3129.9102887650347,2386.7156995142914
archUSDC,26.0,10.760577073857633,40033.635632,19.0,0.9678517814360362,38746.625563792375
sARCH,112.0,50760.76549948199,50351.732866005244,16.0,0.16073424134832806,8093.247582791029
VOID,160.0,755.1038961388397,3640.1366880352325,7.0,0.014725155330595256,53.601578155917366
oUSDS,5458.0,1630.061568993815,672.7037162155287,6.0,0.14314496310858094,96.29414864067716
oIUSDC,5614.0,23384.198580201108,166.53498699999997,6.0,0.6425316851712837,107.0040058370878
METX,11422.0,909.2285082312983,485923.3379263998,5.0,5.0070046420195575e-05,24.33020408663122
TAP,9237.0,6.62159207944756,36101.19144987217,4.0,0.00021065617074937773,7.604938750320247
oICX,12212.0,1459319.9846961459,28515.67539884737,2.0,0.29555654854252594,8427.994600242346
finMICX,12212.0,1459319.9846961459,0.00089776174632737,2.0,0.29555654854252594,0.0002653393631580282
IUSDT,3483.0,10.703975987708313,4.881936,1.0,0.42401611374607606,2.0700195302770634
ICX,,,,,0.2352,
