IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,39044.4772076942,1468,,
bnUSD,529840.2129733105,1466,,
sICX,2298950.005601267,1303,,
GBET,603670.3391406685,578,,
BALN,175678.22653804792,386,,
CFT,5839066.312421562,229,,
$unknown,17814.433267785473,202,,
IUSDC,64693.221442,160,,
CODE,555554.0,142,,
OMM,1587506.5065358898,137,,
FIN,11594.538057763159,114,,
USDS,34121.25241583589,102,,
CROWN,1226598.8309477768,89,,
NPT,2079.675,68,,
BUSD,215713.2840538908,21,,
XCROWN,15359.795505577953,20,,
BTCB,0.2828408832577973,19,,
ETH,2.040636287844201,17,,
oICX,13903.437265580555,16,,
dIUSDC,887.383302,13,,
METX,864021.6540356487,11,,
IUSDT,199.652108,6,,
VOID,1817.0572095473267,5,,
IAM,241.43104067273697,4,,
dUSDS,119.16356732423723,4,,
oBALN,176.6387857569011,4,,
FinICX,14173.790921908909,4,,
oUSDS,323.9870960583519,4,,
finMICX,4403.539239992447,3,,
CLAW,45085.693650404006,2,,
IDOGE,7490.0,1,,
finICX,1359.6818937991738,1,,
UP,0.0544168696379844,1,,
