IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,112480.3205412909,1643.0,0.010538708428134702,1185.3973020877952
sICX,741781.6594938374,968.0,0.16270559901461362,120692.02924599897
bnUSD,115268.79021191178,655.0,0.9965449390926826,114870.52952101683
GBET,149061.48941838922,529.0,0.004870927751232702,726.0677454481117
OMM,3124906.371425333,288.0,0.007163003057817086,22383.713893911754
BALN,216009.48211761835,210.0,0.10298654636457946,22246.0705452949
$unknown,20629.167297704436,208.0,,
CODE,706187.556684341,159.0,,
CFT,523703.0932078644,108.0,0.004349831643467488,2278.0202866173718
USDS,43895.81583269176,107.0,1.0004543013099922,43915.75775932773
FIN,8417.679107773882,103.0,0.08103202909577557,682.1016183800353
IUSDC,6342.580845,86.0,0.9925033685933908,6295.032854238416
VOID,25957.834093097357,38.0,,
NPT,210.1125,30.0,,
BTCB,0.11961955467384708,28.0,,
CROWN,175506.51724950934,25.0,,
oICX,19536.82288402536,20.0,0.16270559901461362,3178.750470187758
obnUSD,4155.269226592581,16.0,0.9965449390926826,4140.912518328401
ETH,0.6923271601862959,14.0,295.4392931907452,204.5406468621951
oUSDS,1277.5420503919015,11.0,1.0004543013099922,1278.1224394189646
METX,255774.85334984417,10.0,5.7910293028287e-05,14.81199670675661
oOMM,10587.02053373828,7.0,0.007163003057817086,75.83486045633957
oBALN,2605.6659206220847,6.0,0.10298654636457946,268.34853414475094
UP,0.40129944354101726,5.0,0.41901736836067643,0.1681514367571609
oIUSDC,2398.316808,5.0,0.9925033685933908,2380.3375108941486
XCROWN,48897.95835897405,4.0,,
dICX,3665.655091005311,4.0,0.16270559901461362,596.4226073629872
dUSDS,1338.799703034119,4.0,1.0004543013099922,1339.4079214930246
TAP,93833.73832300543,4.0,0.000494258338553018,46.37810760374732
CLAW,531573.7322517886,2.0,,
IDOGE,138000.0,2.0,,
finOICX,1219.3886161716023,1.0,0.16270559901461362,198.40135522580132
ICX,,,0.14104356,
