IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,460.0,81.41543653275701,146.74209823205788,710.0,1.1735429532756554,172.20815532911553
bnUSD,10067.0,2075104.1812020459,141809.9950054974,704.0,0.9885202464701062,140182.0512147588
FRMD,990.0,16475.1839540002,33611.341585834816,695.0,0.009171125495820628,308.25383176658585
sICX,12241.0,1659262.0353794773,241685.63187192552,333.0,0.2717730774610309,65683.64795194702
GBET,2927.0,3367.5723552982813,43960.16935916795,118.0,0.000998334590765502,43.8869576871671
CODE,258.0,0.8995693098401241,555554.0,97.0,5.178085419759259e-06,2.8767060672889357
$unknown,,,85025.9025,77.0,,
INJ,26.0,161202.53535250315,754.8613822835246,62.0,23.83381296204338,17991.22499761505
BALN,16573.0,473988.2319334332,108278.04256184846,44.0,0.2100888304110623,22748.007321017965
AVAX,46.0,201533.23481923895,289.257920492587,42.0,34.803554701505355,10067.203858707438
FIN,2281.0,4094.0510053348694,1020.5862435369323,38.0,0.014544225465056675,14.843636432536384
CROWN,1297.0,4891.961555243102,13550.589766354571,37.0,0.0011440492400407556,15.502541924301987
OMM,13922.0,14007.359042413475,106891.46683656685,22.0,0.003454063850549585,369.20995153240534
IUSDC,5615.0,22367.713613831642,2989.459383,22.0,0.6242660131121607,1866.2178903861497
CFT,19460.0,36088.71168164043,46250.36078287763,21.0,0.0023744428124343672,109.81883673340012
USDS,5459.0,1349.0514048444159,2041.2538966485683,14.0,0.1139125633764741,232.52446386945473
archUSDC,51.0,1.549316478147612,16882.296069,13.0,2.404053747552388,40585.9471319684
BNB,31.0,124846.21331359124,1.8005174714106347,12.0,594.4166931961649,1070.25764139783
BTCB,165.0,6630.272019109396,0.000165350255203724,12.0,66072.1123095737,10.925040632237124
ETH,174.0,134009.7921738653,1.0017573592368711,6.0,3760.380044792982,3766.988383398845
oIUSDC,5615.0,22367.713613831642,1.11469,4.0,0.6242660131121607,0.6958630821559944
oUSDS,5459.0,1349.0514048444159,0.6383446681987539,4.0,0.1139125633764741,0.07271547747222488
sARCH,137.0,37547.80116518169,10017.812160000001,4.0,0.09875400541099645,989.2990762549862
METX,11422.0,807.4412591727727,234321.52282588868,3.0,4.374101728968436e-05,10.249461781272364
XCROWN,1297.0,4891.961555243102,897.3285328239076,2.0,0.0011440492400407556,1.0265880260440776
finMICX,12241.0,1659262.0353794773,0.00088926960217664,2.0,0.2717730774610309,0.0002416795364760921
IDOGE,1787.0,50.672594488400755,261647628.87506503,2.0,1.2634908334243575e-07,33.05893806708629
ICX,,,,,0.21439275,
