week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2020-49,hx1a3690342bc1fbabae3362b56059d17b69b40915,3960.0,16,1,200.0,960.0,200.0,247.5,5.05051%,24.24242%,5.05051%,6.25000%
2020-49,hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,5203.582599999999,16,1,100.37879999999996,1100.0000000000005,145.51060000000004,325.2239124999999,1.92903%,21.13928%,2.79635%,6.25000%
2020-49,hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,124874.2638,16,1,608.5790999999999,29613.406,4539.1664,7804.6414875,0.48735%,23.71458%,3.63499%,6.25000%
2020-49,hxb28391ccbbe4922c14614f844059d229c27a4809,907.8091999999999,15,1,0.9598,134.6412,43.12339999999999,60.52061333333333,0.10573%,14.83144%,4.75027%,6.66667%
2020-49,hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,5964.918200000001,15,1,298.6125,1075.4675,306.9262,397.6612133333334,5.00615%,18.02988%,5.14552%,6.66667%
2020-49,hxa4ba1bcf183f051844c278796f47112e8805d229,2325.3606,15,1,116.26799999999999,697.6081,116.26799999999999,155.02403999999999,5.00000%,30.00000%,5.00000%,6.66667%
2020-49,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,61175.9912,15,1,3825.5562000000004,4260.1058,4159.541300000001,4078.399413333333,6.25336%,6.96369%,6.79930%,6.66667%
2020-49,hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,19685.9457,15,1,1143.8113,1594.2119,1201.1655,1312.39638,5.81029%,8.09822%,6.10164%,6.66667%
2020-49,hx112ce917667495811dafe3522c5c82cca3060710,40382.5452,15,1,1382.5452,3000.0,3000.0,2692.16968,3.42362%,7.42895%,7.42895%,6.66667%
2020-49,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2020-49,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,15,1,1000.0,4500.0,2800.0,2827.604573333333,2.35771%,10.60969%,6.60158%,6.66667%
2020-49,hxdd3e1988cb579476efba6206819f7cd6af43f38d,64367.0,15,1,4000.0,5000.0,4000.0,4291.133333333333,6.21436%,7.76796%,6.21436%,6.66667%
2020-49,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,13155.135300000002,15,1,102.16489999999999,2370.6985,786.4944,877.0090200000001,0.77662%,18.02109%,5.97861%,6.66667%
2020-49,hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,6950.95,15,1,22.055799999999998,1516.8606,399.9999,463.39666666666665,0.31731%,21.82235%,5.75461%,6.66667%
2020-49,hxe3dd8785da38941b2d6893b027502a586be5edb1,718.8604,15,1,24.5335,118.0355,41.6598,47.92402666666667,3.41283%,16.41981%,5.79526%,6.66667%
2020-49,hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,11087.742899999997,15,1,12.919,1319.7804999999983,1021.2218,739.1828599999998,0.11652%,11.90306%,9.21037%,6.66667%
2020-49,hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,10811.601499999999,15,1,75.7483,3800.6139999999996,339.4903,720.7734333333333,0.70062%,35.15311%,3.14006%,6.66667%
2020-49,hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,1294.1159000000002,15,1,5.3816,257.4011,53.534,86.27439333333335,0.41585%,19.89011%,4.13672%,6.66667%
2020-49,hx461eb340a1aca911fb8a85d0401a5c3b84345aae,4923.4974,15,1,117.1224,1025.6759,251.397,328.23316,2.37885%,20.83226%,5.10607%,6.66667%
2020-49,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,20696.1292,15,1,201.3108,2509.8032000000003,1700.0353,1379.7419466666665,0.97270%,12.12692%,8.21427%,6.66667%
2020-49,hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,38656.86111481434,15,1,513.3023323575981,6087.270170137008,1946.681162343438,2577.124074320956,1.32784%,15.74693%,5.03580%,6.66667%
2020-49,hx4b03d97b91bc4d13d271ee97c8571141baca6cd0,512181.3234,15,1,1312.0631,147255.5638,2445.1456,34145.42156,0.25617%,28.75067%,0.47740%,6.66667%
2020-49,hxe7ac3cddbc151c6bff08a9e9d37cab9467619636,33900.21118748394,14,1,530.6729363669249,5076.52280216662,2275.188536768704,2421.4436562488527,1.56540%,14.97490%,6.71143%,7.14286%
2020-49,hxe45c3f798bba00ca01d0cb80d8f22ba6594e0f87,18723.6331,14,1,922.6991,1982.8685,1240.6289000000002,1337.4023642857142,4.92799%,10.59019%,6.62601%,7.14286%
2020-49,hxdbe63a2fca42c3caad4589c2f0a82a0fd6f27a44,8915.123627216564,14,1,276.4878558498548,1765.9938478685142,561.037330954563,636.7945448011832,3.10134%,19.80897%,6.29310%,7.14286%
2020-49,hx17de469300d89a6c725084947f753589ca621e87,143369.0371,14,1,3214.0501,15618.211599999999,9832.517100000001,10240.645507142855,2.24180%,10.89371%,6.85819%,7.14286%
2020-49,hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,12319.1673,14,1,79.5191,2203.1367999999998,977.93545,879.9405214285714,0.64549%,17.88381%,7.93832%,7.14286%
2020-49,hxc884dc0d06b9ede780f563eef6f0a788e831489e,391049.22049419506,14,1,743.4886,58879.35017315138,30506.562063216545,27932.08717815679,0.19013%,15.05676%,7.80121%,7.14286%
2020-49,hxce773241e990107283650688785b259ce7afc91a,132367.48450000002,14,1,2367.4845000000005,10000.0,10000.0,9454.820321428573,1.78857%,7.55473%,7.55473%,7.14286%
2020-49,hx099f80b0911a8d44d21053743334334dadb153ce,18953.8397,14,1,189.7166,5144.7111,572.5763,1353.845692857143,1.00094%,27.14337%,3.02090%,7.14286%
2020-49,hx463b1ee3016d7244516413acc69de2f1cdb268fd,8105.697499999999,14,1,160.0797,1049.7487,604.9973,578.9783928571428,1.97490%,12.95075%,7.46385%,7.14286%
2020-49,hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,165.02989999999946,14,1,1.0,123.58330000000018,1.0,11.787849999999962,0.60595%,74.88540%,0.60595%,7.14286%
2020-49,hx9927cd105cb4f6de0139117b6be189ce07ca25ee,13285.2667,14,1,285.2667,1000.0,1000.0,948.9476214285714,2.14724%,7.52714%,7.52714%,7.14286%
2020-49,hx9b7a327acaa261572c77722c44a4090f16dc4c98,101292.836,14,1,416.8156,11428.3663,8377.74005,7235.202571428571,0.41150%,11.28250%,8.27081%,7.14286%
2020-49,hxfdb805565bde3986d4ef2ef22ddf1094e4019796,81878.49680000001,14,1,2462.8742,7941.5622,5956.17165,5848.464057142858,3.00796%,9.69920%,7.27440%,7.14286%
2020-49,hxaead0bd48f1d8b8f346f2ae5227d1d9fa580e9db,2716.7691,14,1,2.181699999999992,886.8199,114.85265,194.0549357142857,0.08030%,32.64245%,4.22755%,7.14286%
2020-49,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%
2020-49,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,16143.223299999998,14,1,38.7422,2167.9643000000005,1208.0915,1153.0873785714284,0.23999%,13.42956%,7.48358%,7.14286%
2020-49,hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,11975.4543,14,1,582.9703,1399.1292,641.2674,855.3895928571428,4.86804%,11.68331%,5.35485%,7.14286%
2020-49,hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,16218.906699999996,14,1,4.9482,3539.8372999999992,1299.4752,1158.4933357142854,0.03051%,21.82538%,8.01210%,7.14286%
2020-49,hx61c0addd91b6d127d2dff071020d1ce952519215,51835.97350000001,14,1,0.0,4894.4814,3366.2084,2253.73797826087,0.00000%,9.44225%,6.49396%,4.34783%
2020-49,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1606.2207,14,1,9.9,247.5,79.55,114.73005,0.61635%,15.40884%,4.95262%,7.14286%
2020-49,hx7128611fef60b4ee183d4b5be9c338a46b338f18,140.0,14,1,10.0,10.0,10.0,10.0,7.14286%,7.14286%,7.14286%,7.14286%
2020-49,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.906800000000211,14,1,0.09999999999979536,2.0,0.10000000000001408,0.27905714285715794,2.55964%,51.19279%,2.55964%,7.14286%
2020-49,hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,15391.6045,13,1,999.9999999999998,3185.938,1000.0,1183.9695769230768,6.49705%,20.69919%,6.49705%,7.69231%
2020-49,hxa7b3f39a318d7242dc06908deda20676609d2630,1770.2075,13,1,35.5996,287.0091,147.0,136.1698076923077,2.01104%,16.21330%,8.30411%,7.69231%
2020-49,hxd65454fc832f4257d9a786e41222ed03ae05edc1,2023.1207946286,13,1,105.99050199202529,393.0520838268712,134.833964135194,155.6246765098923,5.23896%,19.42801%,6.66465%,7.69231%
2020-49,hx58b45678ec9a9087293617d95bc3f69e5b036f59,6970.5992,13,1,472.3467,685.4052,519.4871,536.1999384615384,6.77627%,9.83280%,7.45255%,7.69231%
2020-49,hx2835a19c583698904afd1c77d99112a5b840e032,4270.6171,13,1,299.1238,341.963,341.5055,328.5090076923077,7.00423%,8.00734%,7.99663%,7.69231%
2020-49,hx261bef2e1e9abac57941b8f45541afa25a9eacbb,411.4071,13,1,30.0,51.40710000000001,30.0,31.646700000000003,7.29205%,12.49543%,7.29205%,7.69231%
2020-49,hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,20947.121486772372,13,1,0.0,2966.2089999999994,1498.3142999999998,1496.2229633408838,0.00000%,14.16046%,7.15284%,7.14286%
2020-49,hx383cfb688c5ac2a53ffb1fde1d360f569dc1e0d8,1899.9703,13,1,56.9991,436.9931,132.9979,146.15156153846152,3.00000%,23.00000%,7.00000%,7.69231%
2020-49,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7400.5429,13,1,200.5429,600.0000000000001,600.0,569.2725307692308,2.70984%,8.10751%,8.10751%,7.69231%
2020-49,hx5f1977e2f5c8fabc63abd1535368d568cfc6bd7b,13589.174900000004,13,1,0.0,1087.9095000000011,1087.671,970.6553500000002,0.00000%,8.00571%,8.00395%,7.14286%
2020-49,hx9e780e0fc513a3c00663dd01c0d12672fe0dd865,6174.2459,13,1,61.800900000000055,679.8601999999998,556.2492,474.9419923076923,1.00095%,11.01123%,9.00918%,7.69231%
