IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
LDX,2198226.0,3043.0,,
sICX,4480443.966496974,2798.0,0.43188843399965265,1935051.9283135703
bnUSD,1056750.9050627702,1789.0,1.029065257512319,1087465.6422447958
CFT,1264360.3371574522,1714.0,0.019177701242814333,24247.52480926962
GBET,487642.99107699876,1326.0,0.04602939588398114,22445.91228633186
BALN,1581684.3625586454,1032.0,0.31668219782624735,500891.28020247887
METX,252543.79777003755,820.0,0.000267323170533109,67.51080871835873
OMM,3085629.614357959,678.0,0.03165400112866906,97672.52329554151
FIN,21328.901806596885,591.0,0.5814988016110239,12402.73084021529
finOMM,6688.855754669923,164.0,0.5814988016110239,3889.561605489561
IUSDC,69956.08268,146.0,1.0184707258744798,71248.22230643473
USDS,82480.80590587272,142.0,1.0153308925326776,83745.3102772243
oICX,1215963.724861663,67.0,0.43188843399965265,525160.6689308882
obnUSD,129377.03991262772,33.0,1.029065257512319,133137.4168938698
oIUSDC,19496.731862,18.0,1.0184707258744798,19856.85065167124
oOMM,36653.68,17.0,0.03165400112866906,1160.2356280898746
IUSDT,0.550218,15.0,1.0178336204237997,0.5600303789623422
TAP,563823.0760014483,14.0,0.000966011101187093,544.6593505228532
UP,1.4834778741365378,14.0,1.1634187322163836,1.7259059475989866
dUSDS,1963.587658552204,12.0,1.0153308925326776,1993.6912099239598
dbnUSD,5254.001655267531,12.0,1.029065257512319,5406.7105663480315
finICX,1183.7924099768654,10.0,0.5814988016110239,688.373867757773
IWIN,9.5245,4.0,,
IETH,0.050974474500000005,4.0,820.2716041306375,41.81291396783128
IDOGE,3774755.3797558895,4.0,,
finOICX,148.68888025491086,4.0,0.5814988016110239,86.46240568111568
oBALN,17943.103883200358,3.0,0.31668219782624735,5682.261573556562
dIUSDC,1008.865961,2.0,1.0184707258744798,1027.5004476097247
oUSDS,18964.906433576263,2.0,1.0153308925326776,19255.65537600171
ICX,,,0.3916,
