IRC Token,Amount,No. of Transactions
BALN,1414356.1326844187,5820
bnUSD,9021568.374186354,5743
sICX,5797464.810803039,4549
IWIN,217474.12540000086,3370
PGT,3000.0,1962
METX,383182.88009153097,866
UP,3.1239037599776016,161
TAP,1912259.3038777004,66
SEED,70.06270100000002,41
ACT,1643.0,22
LDX,11301.0,18
SPORTS,1713182.0,7
EPX,6.5,3
USDS,998.0,2
IAM,9532.14122933284,1
uMETX,0.6362389927147158,1
