address,estimatedICX,stake,totalDelegated,balance,unstake,unstakeBlockHeight,remainingBlocks,total,staking_but_not_delegating,names
hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,137432.95361975094,0.0,0.0,0.0,137432.95361975094,0.0,bithumb_2
hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,15587.362538397449,0.0,0.0,0.0,15587.362538397449,0.0,latoken
hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,65837260.9985,0.0,0.0,0.0,65837260.9985,0.0,binance_cold1
hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,268667.58060993854,13097567.6704,13018815.9531,0.9915147286815972,0.0,0.0,0.0,13097568.661914729,78751.71729999967,bitvavo_cold
hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,588406.01304962,0.0,0.0,0.0,588406.01304962,0.0,velic_hot
hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,55862.79501808,0.0,0.0,0.0,55862.79501808,0.0,coinex
hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,464014.16593440337,0.0,0.0,0.0,464014.16593440337,0.0,upbit_hot3
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,30379261.164859634,0.0,0.0,0.0,30379261.164859634,0.0,upbit_cold
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,387427.8259877553,0.0,0.0,0.0,387427.8259877553,0.0,upbit_hot1
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23061603.032081675,0.0,0.0,0.0,23061603.032081675,0.0,kraken_hot
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,4347736.046059057,0.0,0.0,0.0,4347736.046059057,0.0,bithumb_3
hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,855159.19978933,0.0,0.0,0.0,855159.19978933,0.0,bithumb_1
hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2602546.4914716086,0.0,0.0,0.0,2602546.4914716086,0.0,unkEx_c1
hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,392309.71197111986,0.0,0.0,0.0,392309.71197111986,0.0,upbit_hot4
hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,2492.281699074074,520000.0,520000.0,4999.748104,0.0,0.0,0.0,524999.748104,0.0,unkEx_c2
hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,binance_cold2
hx9f0c84a113881f0617172df6fc61a8278eb540f5,28655.16975308642,50000000.0,50000000.0,6639652.3659189865,0.0,0.0,0.0,56639652.36591899,0.0,binance_cold3
hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,640260.7413914617,0.0,0.0,0.0,640260.7413914617,0.0,bitvavo_hot
hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13985538.974012027,0.0,0.0,0.0,13985538.974012027,0.0,binance.us
hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,262126.15935254292,0.0,0.0,0.0,262126.15935254292,0.0,crypto.com
hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,50.00001994137636,0.0,upbit_hot_old
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,7043384.395094625,0.0,0.0,0.0,7043384.395094625,0.0,binance_hot
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,4429559.016830938,0.0,0.0,0.0,4429559.016830938,0.0,huobi
hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,84432.37421756754,0.0,0.0,0.0,84432.37421756754,0.0,unkEx_d1
hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,391978.8922502741,0.0,0.0,0.0,391978.8922502741,0.0,upbit_hot5
hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,399820.4674618862,0.0,0.0,0.0,399820.4674618862,0.0,upbit_hot2
hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,2.133381848750414,0.0,0.0,0.0,2.133381848750414,0.0,velic_stave
