to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1293554,System,92,1293584,System
cx0000000000000000000000000000000000000000,154.614204087499,31747,governance,21773,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,2390.0345422749992,21818,bnUSD,106219,2731,bnUSD
cxb2f67b60ef68f8f239d247e1f23412c0685d4b9b,88.47124993749959,13448,unknown_cx,0,5486,unknown_cx
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,54.09801981249996,10719,Relay_4,0,0,Relay
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,411.9978955874997,8631,ICON Pyth verifier,0,0,ICON Pyth verifier
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,29.236393712499957,6594,Blobble Stake Token,6367,1,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,15.880718487499825,3881,Blobble,0,0,Blobble
cxa0af3165c08318e988cb30993b3048335b94af6c,127.80858111249994,3039,balanced_dex,4502,6203,Balanced
cx2609b924e33ef00b648a409245c7ea394c467824,291.6696449249999,3032,sICX,15194,464,sICX
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,140.34348894999997,2770,Sui,11926,123,Sui
cx288d13e1b63563459a2ac6179f237711f6851cb5,152.28758702499988,2576,Ethereum,10933,70,Ethereum
cx5a0af85407c69945eb318d4ac18e9e842184163c,158.34161231249993,2331,GangWar Simulation,8261,1755,GangWar Simulation
cxa07f426062a1384bdd762afa6a87d123fbc81c75,118.43284784999993,2320,xCall,8000,5976,xCall
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,143.3957565249999,2296,Injective,10257,101,Injective
cx66a031cc3bd305c76371fb586e93801b948254f0,134.67566611249993,2135,Avalanche,9666,94,Avalanche
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,84.20695533749992,1958,Balanced Savings,3734,32,Balanced
cx66d4d90f5f113eba575bf793570135f9b10cece1,236.95883394999993,1927,balanced_loans,6363,2356,Balanced
cx69bcdf1753472c1444188ec3f5188657e30c8322,4.659332437499884,1849,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxba62bb61baf8dd8b6a04633fe33806547785a00c,54.401640624999985,1763,MyID_3,1685,0,MyID
cx3975b43d260fb8ec802cef6e60c2f4d07486f11d,187.96161146249995,1664,Wrapped ICX,13913,516,Wrapped ICX
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,273.88207446249993,1230,balanced_router,14375,1290,Balanced
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,54.603956024999974,1064,Solana,4706,41,Solana
hxb568381d35d3e7a6383200e8a0d30310af20b929,1.2925,1034,binance_hot,0,0,binance
cxdbfb9d63e84e6ad6ab301a2f2ef6b6e6e9227cbe,20.766253387499972,992,unknown_cx,0,981,unknown_cx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,8.470955749999959,896,MyID_2,896,0,MyID
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,78.62610544999998,780,balanced_rewards,3280,930,Balanced
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,34.436731487499976,673,Bitcoin,2640,188,Bitcoin
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,7.989049437499988,497,GangstaVerse LootBox,2147,0,GangstaVerse LootBox
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,10.537426349999985,453,Balanced Asset Manager,1812,560,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,64.07920382499998,448,balanced_baln,3469,285,Balanced
cx518f64edcd35db9044a2de63fdc10abfd5f7d611,94.34486099999998,431,Stellar,5309,123,Stellar
