delegator,week,how_many_prep_voted,raffle_tickets
hxc505466cc0a61e6e7ec7fb0a0dc0316d606ff63f,2021-05,100,10
hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,2021-05,100,10
hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,2021-05,100,10
hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,2021-05,100,10
hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,2021-05,100,10
hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,2021-05,100,10
hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2021-05,100,10
hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,2021-05,100,10
hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,2021-05,100,10
hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,2021-05,100,10
hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,2021-05,100,10
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,2021-05,99,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2021-05,96,9
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx114049660809114582bfc83f66833560544bf877,2021-05,84,8
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx8222da4c53105b24e710c91d5405d62ba998752e,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx85495bdf83c7489975ceddf324db5cc832563ce5,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8380ae48f1d2ce1995499944a97c338b13698354,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx8077076dbab3476425ca9c644b662b6367fe5461,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx8456acb1c8fd0228f85e969a0e8ad8bc0c857749,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx73c49b165f7e1b8d724ae9f4426da6771d721027,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hx745eddb83f6238a51f8201743d2b7f689c91cb90,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx800711752f18fd10454c4a0b27d990ad750c3059,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx7990a357f4e996d03ad9e64d5710cb60ab33d715,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx6e5d502b992db654ce870a7aac83333d592020ee,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx818e6a33cdf8cf619e3e8c61598b65682e43f8d4,2021-05,77,7
hx81577011cfaf7bc45ffce48205d426d2775ceca6,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx73070dd62ac612c38eef6196ef17d704bcde1f3b,2021-05,77,7
hx799b047334baee49a24cfbf15a70cdc25993026f,2021-05,77,7
hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,2021-05,77,7
hx6cb90b99da08f14e66360f26ccc239646af80cc4,2021-05,77,7
hx6cb90b99da08f14e66360f26ccc239646af80cc4,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hx571f7d4a080057d76370f2f9401496a02c56cfa2,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hxede8a174c41cb8e251cc0bcf995592cbdf664de3,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58964b73cb5f9dc3119ddaf10fd3bedc86df83ba,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx58610a97065eafff591b1860104f28c671e8a7dc,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hxeff2643a49b80d0c13062b4f06b17efdb60bf5f3,2021-05,77,7
hxeff2643a49b80d0c13062b4f06b17efdb60bf5f3,2021-05,77,7
hxeff2643a49b80d0c13062b4f06b17efdb60bf5f3,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx4cfbe9445d48740758242fe743c6f2b2ce525ee4,2021-05,77,7
hxeff2643a49b80d0c13062b4f06b17efdb60bf5f3,2021-05,77,7
hxeff2643a49b80d0c13062b4f06b17efdb60bf5f3,2021-05,77,7
hx4933d9c90a1575d9c5a749da37bd80b1bd1f5b97,2021-05,77,7
hx4933d9c90a1575d9c5a749da37bd80b1bd1f5b97,2021-05,77,7
hx4933d9c90a1575d9c5a749da37bd80b1bd1f5b97,2021-05,77,7
hx4933d9c90a1575d9c5a749da37bd80b1bd1f5b97,2021-05,77,7
hx4933d9c90a1575d9c5a749da37bd80b1bd1f5b97,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx54aaf9e44948fd099eecb3f61f7e31b8ee83da05,2021-05,77,7
hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx5362d644b58ad4b60534c3c9952472904879a163,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx514be6b8991e02d1e3c3da273462df61cdb41ea8,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx5d917734283e263684f920e3ac75d2e37f0ea376,2021-05,77,7
hx6a5e766c171718b92d54c22695975caf7f570c3d,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6b5aa1c0c84bded9d70ec78ab71be2e1750d9a72,2021-05,77,7
hx6a5e766c171718b92d54c22695975caf7f570c3d,2021-05,77,7
hx6a5e766c171718b92d54c22695975caf7f570c3d,2021-05,77,7
