IRC Token,Amount,No. of Transactions
BALN,499534.5924313508,4788
sICX,5178534.266974062,2997
IWIN,116502.83009999846,2527
bnUSD,2561771.754885576,2466
IAM,19354.837596774196,1947
METX,251385.3710922064,849
PGT,3013.7662444571524,673
UP,4.587604200940338,114
TAP,570614.2964132918,53
ACT,3542.0,39
SEED,118.433282,28
SSX,216806.83641706,25
LDX,450.0,7
HGC,14250.0,5
SPORTS,809757.0,2
