rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37559961.590043254,2000000.0,39559961.590043254
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22160457.503174927,1156415.4028,23128308.056
3,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19730475.95476585,1000000.01,20000000.2
5,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18908399.00017527,1009034.3607,19917433.36087527
4,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18630865.82491844,1134020.1914,19764886.01631844
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,16732526.086933767,940691.713,17673217.79993377
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16231831.91561672,685406.8057,13708136.114
8,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11420438.253450217,615105.513,12035543.766450215
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11996843.473104099,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14986088.607158387,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7422363.0734877195,390146.9838,7802939.676
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6950938.3993774075,421706.8438,7372645.243177407
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6385830.973430683,359086.405,6744917.378430683
14,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5678154.959194173,319997.9963,5998152.955494173
15,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5520338.2834720155,468444.6114,5988782.894872015
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5600766.6168554,288350.0,5767000.0
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5779681.224785909,287388.3997,5747767.994
18,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6094021.074314298,280882.0,5617640.0
19,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,4845003.407079195,325000.0,5170003.407079195
20,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,4439976.736209994,364082.1361,4804058.872309994
21,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,10584804.406026732,234000.0,4680000.0
22,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4254768.300290875,272734.221,4527502.521290875
26,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3865380.258644104,200000.0,4000000.0
27,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,3688902.495570977,193737.4857,3874749.714
28,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,3285402.746064312,175006.4363,3460409.1823643115
29,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3230174.261241245,195649.3107,3425823.571941245
30,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3191787.380230664,162080.0,3241600.0
25,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,3725059.177057187,150000.0,3000000.0
33,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,2588013.529837083,139228.4791,2727242.0089370827
31,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2502618.745793982,119077.7894,2381555.788
32,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,2246116.606734231,116842.3584,2336847.168
34,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1758285.3133340958,152028.5202,1910313.8335340957
35,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1680841.4998571572,130000.0,1810841.4998571572
36,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1295305.752728419,65000.0,1300000.0
37,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1193924.558652242,63377.1084,1257301.667052242
38,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3056324.500738864,50166.2256,1003324.512
39,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,835749.4628415954,54998.0,890747.4628415954
23,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,859669.9236479588,44247.8835,884957.67
24,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,789806.5081610293,50000.0,839806.5081610293
40,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,659482.9385516257,105065.6299,764548.5684516256
41,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,527692.6467334186,30000.0,557692.6467334186
42,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,481095.5492108689,26000.0,507095.5492108689
43,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,438994.5463431396,30100.0,469094.5463431396
44,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,1007602.3509438302,22000.0,440000.0
45,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,352853.94197131763,20000.0,372853.94197131763
46,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,342693.18345854577,25000.0,367693.18345854577
47,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,313680.3489900752,20333.0017,334013.35069007514
48,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,307614.29790325195,20000.0,327614.29790325195
49,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,293532.3143728081,20000.0,313532.3143728081
50,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,267833.604563725,15495.892,283329.496563725
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,249582.9267304488,30000.0,279582.9267304488
52,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1855353.6744442936,13563.9615,271279.23
53,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2538312.35949728,13196.6164,263932.328
54,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,225370.73160535053,10629.7977,212595.954
55,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,249982.2914014519,5000.0,100000.0
56,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,182443.64556002233,3912.8015,78256.03
57,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,7265512.024073083,0.0,0.0
58,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4115934.5481977244,0.0,0.0
59,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2525652.12046032,0.0,0.0
60,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2310275.661746078,0.0,0.0
61,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2306886.936003525,0.0,0.0
62,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1877739.3916850307,0.0,0.0
63,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1520257.749113438,0.0,0.0
64,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1430918.6788260532,0.0,0.0
65,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,1057274.7048883971,0.0,0.0
66,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,895661.2006011365,0.0,0.0
67,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,859630.7961857171,0.0,0.0
68,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,719372.6580623322,0.0,0.0
69,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,635430.6002254022,0.0,0.0
70,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,629251.190975002,0.0,0.0
71,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,584292.8122885658,0.0,0.0
72,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,533934.2669296907,0.0,0.0
73,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,471451.39684173645,0.0,0.0
74,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,466748.99360028375,0.0,0.0
75,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,448932.9880576321,0.0,0.0
76,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,419688.5280488302,0.0,0.0
77,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,398791.6476856957,0.0,0.0
78,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,374351.2908032109,0.0,0.0
