validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36482131.38535005,2000000.0,38482131.38535005
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22801309.993085288,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,19580257.52890072,1134020.1914,20714277.72030072
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14550935.990251824,1000000.01,15550936.000251824
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18748365.519688424,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,15081084.543253757,883691.713,15964776.256253757
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11636773.076367686,615105.513,12251878.589367686
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16384534.444124632,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12364367.366857477,589770.1472,11795402.944
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),10,5505531.718096072,468444.6114,5973976.329496072
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,11,15016433.181472287,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,12,7240418.2668923475,421706.8438,7662125.110692347
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7685186.132112625,387348.0052,7746960.104
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,4819952.255413673,364082.1361,5184034.391513673
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6458257.733757508,359086.405,6817344.138757508
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,5294716.092553307,325000.0,5619716.092553307
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5754588.191387584,319997.9963,6074586.187687584
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5888491.093551127,292205.7649,5844115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,5600736.428553505,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6044957.057884302,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4644935.008094554,272734.221,4917669.229094554
