validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36314636.74488627
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,22907129.14033709
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,19818690.51469246
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,18722444.22253356
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,16436356.5651438
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,15063811.66115235
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15014112.2819609
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14566950.77709399
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12401445.15482985
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,11984251.15289873
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,10390202.77201753
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,9555141.29923081
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7697706.26361131
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7159968.01261727
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6431891.6962563
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6019299.72705176
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5845654.17393736
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5734814.06314041
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5623538.63186509
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5460841.28078081
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,5301077.72436633
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,4858205.77420942
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,4697636.9885903
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4302898.89164087
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,3811125.92187937
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,3723389.58175442
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3282529.44532488
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3183195.22838546
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3150407.46614275
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,3061592.26814345
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2580343.14266853
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2521223.38776279
