rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36595764.53422302,2000000.0,38595764.53422302
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22754321.95725895,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19818228.724619336,1134020.1914,20952248.916019335
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18721009.129860733,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,16742009.814344399,883691.713,17625701.5273444
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14583713.599894412,1000000.01,15583713.609894412
7,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,12567062.407144615,615105.513,12302110.26
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16296104.80673212,600822.1366,12016442.732
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,12178275.56458916,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14756720.442884386,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7378490.744192643,389239.4485,7767730.192692643
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7260283.091499497,421706.8438,7681989.935299497
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6406536.620031544,359086.405,6765623.025031544
14,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5736352.18879195,319997.9963,6056350.185091951
15,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5500668.572404408,468444.6114,5969113.183804409
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5856767.968129857,292405.7649,5848115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5552181.014185861,288350.0,5767000.0
18,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6056929.131731582,280882.0,5617640.0
19,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,5019305.662405267,325000.0,5344305.662405267
20,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,4607136.418463162,364082.1361,4971218.554563162
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4419349.576544043,272734.221,4692083.797544043
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,10552010.616424814,234000.0,4680000.0
24,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3832684.710344875,200000.0,4000000.0
25,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3291652.0224987273,195649.3107,3487301.333198727
26,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3127189.114155184,179583.2693,3306772.383455184
27,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3193743.5029935334,162080.0,3241600.0
28,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,2864198.6013886016,175006.4363,3039205.0376886013
29,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,3732942.7596771284,150000.0,3000000.0
30,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2312242.6437631194,161777.6991,2474020.342863119
31,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2508378.654546938,117273.7623,2345475.246
32,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1636290.494489022,149619.1903,1785909.684789022
33,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,8857539.97507492,69020.8529,1380417.058
34,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1206653.4049272567,63377.1084,1267542.168
35,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1304396.791886053,60000.0,1200000.0
36,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,846962.0574965217,54998.0,901960.0574965217
37,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,808196.7262113282,44247.8835,852444.6097113282
38,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,736833.5746265046,58149.346,794982.9206265046
39,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,701743.2760917168,50000.0,751743.2760917168
40,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,536504.8156107338,30000.0,566504.8156107338
41,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,532316.3889244258,27253.9298,545078.596
42,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,489831.3574641775,26000.0,515831.3574641775
43,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,396577.18120655196,105065.6299,501642.81110655196
44,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,450405.7686647325,30100.0,480505.7686647325
45,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,1430800.4530657749,22000.0,440000.0
46,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,364619.58632624394,20000.0,384619.58632624394
23,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,350415.853718392,25000.0,375415.853718392
47,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,325049.36834110064,20333.0017,345382.37004110066
48,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,317004.33671169437,20000.0,337004.33671169437
49,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,305162.8541892959,20000.0,325162.8541892959
50,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,279026.83236486785,15495.892,294522.72436486784
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,261009.32787670163,30000.0,291009.32787670166
