rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37586286.96711506,2000000.0,39586286.96711506
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22905837.428797115,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,21578442.387804825,1134020.1914,22680403.828
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,19530017.317213617,1009034.3607,20180687.214
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19889297.11446362,1000000.01,20000000.2
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,21325022.289004862,986691.713,19733834.26
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,15975769.686222889,685406.8057,13708136.114
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13854428.179399889,624383.2596,12487665.192
9,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11354130.631408526,615105.513,11969236.144408526
10,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,9476376.70625819,488674.2473,9773484.946
11,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,12290561.06397651,481849.1321,9636982.642
12,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,8422186.506098557,1000000.0,9422186.506098557
13,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14872462.370810844,430000.0,8600000.0
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7822876.983504729,399053.176,7981063.52
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6670612.460267042,364082.1361,7034694.596367042
16,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6571989.959702527,421706.8438,6993696.803502527
17,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,7154717.903853221,320000.0,6400000.0
18,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6002864.63448986,359086.405,6361951.03948986
19,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5607053.460645269,287388.3997,5747767.994
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5892851.394765867,280882.0,5617640.0
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5008491.558452637,468444.6114,5476936.169852637
22,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,4720956.592529142,272142.0448,4993098.637329143
25,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,4328873.5474059135,288350.0,4617223.5474059135
26,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4221013.405857031,213583.4887,4271669.774
27,CODE METAL,hxe872d22ad693279cd7ff33f51583f4117a4610b3,3491507.239753314,199726.05,3691233.2897533136
28,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3066086.800717647,162080.0,3228166.800717647
29,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,2845003.1708506146,206391.4363,3051394.6071506147
30,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2725044.7897286136,155317.5869,2880362.376628614
31,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,2623998.0687405593,139100.0,2763098.0687405593
32,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2467133.426704139,132699.9434,2599833.3701041387
33,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,1971010.8239304957,99626.8253,1992536.506
34,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1525174.8807726032,130000.0,1655174.8807726032
35,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1395948.69581801,159634.2856,1555582.98141801
36,Inanis Invictus,hxc5e0b88cb9092bbd8b004a517996139334752f62,1411139.5982438617,137517.4404,1548657.0386438617
24,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1066969.8528987695,63377.1084,1130346.9612987696
37,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,968956.899604234,50000.0,1000000.0
38,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,618570.2203367172,33000.0,651570.2203367172
39,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,572483.7577235856,67749.0,640232.7577235856
40,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,578501.8222263998,50000.0,628501.8222263998
41,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,455153.4523635478,26150.3715,481303.8238635478
42,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2419595.8274788945,23548.8448,470976.896
43,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,435411.77721819084,30100.0,465511.77721819084
44,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,470243.6198299986,23000.0,460000.0
45,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1730090.0070686976,13563.9615,271279.23
23,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,245053.12771030448,25000.0,270053.12771030446
46,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,247866.21709218592,20000.0,267866.2170921859
47,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,220499.78038489638,20000.0,240499.78038489638
48,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,211983.2719852519,20333.0017,232316.2736852519
49,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,162801.95951190367,20000.0,182801.95951190367
50,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,164018.82920357859,15495.892,179514.72120357858
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,141278.513612447,30000.0,171278.513612447
52,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,119276.79400169053,6000.0,120000.0
53,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,147272.01959456247,5000.0,100000.0
54,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,77319.77364459753,3912.8015,78256.03
55,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5120761.212172886,0.0,0.0
56,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,4720485.90755915,0.0,0.0
57,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,3927703.504640378,0.0,0.0
58,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2420888.9065944734,0.0,0.0
59,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2189094.7827415476,0.0,0.0
60,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2180138.730096592,0.0,0.0
61,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1715165.8271841723,0.0,0.0
62,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,1628650.9933603506,0.0,0.0
63,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1325990.1660041022,0.0,0.0
64,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1271901.5515920522,0.0,0.0
65,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,952094.7829816429,0.0,0.0
66,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,796010.5141974766,0.0,0.0
67,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,744452.8914303976,0.0,0.0
68,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,607049.3227213075,0.0,0.0
69,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,603472.2623888309,0.0,0.0
70,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,528977.8901803145,0.0,0.0
71,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,527657.7165697707,0.0,0.0
72,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,419244.4404472309,0.0,0.0
73,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,397100.469553488,0.0,0.0
74,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,369356.7084433377,0.0,0.0
75,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,316506.8098909713,0.0,0.0
76,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,312402.6829692065,0.0,0.0
77,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,287398.58494855807,0.0,0.0
78,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,264436.9044922257,0.0,0.0
79,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,261986.18092698202,0.0,0.0
80,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,255979.5526946734,0.0,0.0
81,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,248599.21296176594,0.0,0.0
82,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,234214.64739315707,0.0,0.0
83,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,226078.02571562084,0.0,0.0
84,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,224405.47134939692,0.0,0.0
85,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,204418.7124602777,0.0,0.0
86,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,202591.73489287967,0.0,0.0
87,Staked,hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,189523.88920637246,0.0,0.0
88,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,188825.27834105422,0.0,0.0
89,icon-node-NL,hx11434d1fce3edecf0e84a9c992a712f0cebf6992,182059.79264561256,0.0,0.0
90,POCKET / FIGMENT,hxe886f81684bbecddd69a608093fb88624c94d20a,178374.95538823117,0.0,0.0
91,ICX Malta,hx05493cc93caf332f46715411e12c927750d210b6,173632.32849824723,0.0,0.0
92,Gilga Capital (NEW - LETS GROW ICON),hxadad43bd60785979ed2ecea55df1eb8049162b04,168528.17108611352,0.0,0.0
93,ICON London,hx475e37c2decf56f5bf678060e3937c944921ccba,164186.44404297828,0.0,0.0
94,DELIGHT,hx004783f10b0bd56764535cf931650dfe6d42cd9e,153701.25860402329,0.0,0.0
95,Chainode Tech,hxd2de5d155251ff62bf2f6c2aa616da6472886165,148169.51560859682,0.0,0.0
96,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,134772.47516628812,0.0,0.0
97,Signal9,hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,125117.09024376683,0.0,0.0
98,ICON Spark,hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,117104.69587207126,0.0,0.0
99,ICON France,hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,115197.63375769506,0.0,0.0
