validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,39109615.00649505
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,22126741.51419137
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,19697683.45695388
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,19184738.98991304
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,18550420.0516775
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,15975936.97459333
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,15194158.91727263
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,14814051.58226855
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,14473846.21637032
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,13814222.50317171
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,11953291.90395894
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,10841932.13124445
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7603423.61510794
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,6920322.52976283
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6473798.76495668
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,6359030.95701488
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6292784.3341103
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6084268.76804357
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5592926.39081207
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,5339925.09259138
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5317278.91390347
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),4966337.37270882
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,4817722.16157937
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4567901.73603304
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,4232779.16220557
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,3754804.93567567
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3085903.63092193
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3066175.03686747
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,2978100.13692192
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,2966331.50376638
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2448052.68001155
