rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37661415.18557802,2000000.0,39661415.18557802
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23421748.664740592,1156415.4028,23128308.056
3,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19648538.885905363,1000000.01,20000000.2
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18406155.28499389,1009034.3607,19415189.64569389
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,17686587.826971006,940691.713,18627279.539971005
5,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,17271428.558641363,1134020.1914,18405448.750041362
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,18259895.16756106,685406.8057,13708136.114
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13141102.008217795,589770.1472,11795402.944
9,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10735165.282505041,615105.513,11350270.795505041
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14791044.578470875,430000.0,8600000.0
11,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,9578656.08374519,411282.4572,8225649.144
12,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6273013.257991106,359086.405,6632099.662991106
13,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6226703.204599012,325000.0,6500000.0
14,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6059775.582367746,421706.8438,6481482.426167746
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,5796139.420441138,364082.1361,6160221.556541138
17,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5562486.866693883,319997.9963,5882484.862993883
18,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5369191.480274284,288350.0,5657541.480274284
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6178929.696919761,280882.0,5617640.0
20,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,4984920.820192135,287388.3997,5272309.219892135
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,4651058.15541407,468444.6114,5119502.76681407
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,11492175.819167301,234000.0,4680000.0
16,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,4214323.079895351,399053.176,4613376.255895351
25,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4228429.1246014815,272734.221,4501163.345601481
26,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,4385396.705025912,207038.6844,4140773.688
27,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3776955.250600295,200000.0,3976955.250600295
28,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3110363.606972565,195649.3107,3306012.917672565
