validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36786030.34075942,2000000.0,38786030.34075942
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22802271.05675392,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,20092838.862432886,1134020.1914,21226859.05383289
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,18983649.47546379,1009034.3607,19992683.83616379
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19692572.345837437,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,16744553.458030848,883691.713,17628245.17103085
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11228639.579710051,615105.513,11843745.092710052
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16282014.285640864,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12202288.020301126,589770.1472,11795402.944
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),10,5503542.6671356885,468444.6114,5971987.278535688
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,11,14914656.416409064,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,12,7242252.226610986,421706.8438,7663959.0704109855
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7348242.677386973,389239.4485,7737482.125886973
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,4602408.301081813,364082.1361,4966490.437181813
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6366394.048390933,359086.405,6725480.453390934
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,5014603.469807791,325000.0,5339603.469807791
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5743246.646846574,319997.9963,6063244.643146574
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5842502.486969042,292405.7649,5848115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,5597705.224446517,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6064475.542960776,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4416410.651162693,272734.221,4689144.872162693
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,10579517.845854906,234000.0,4680000.0
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,23,3892961.598361064,200000.0,4000000.0
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3295613.2948165946,195649.3107,3491262.605516595
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,25,3596344.3282155283,191766.0038,3788110.332015528
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,26,2858460.091684153,175006.4363,3033466.5279841525
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3183051.838540351,162080.0,3241600.0
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,3727111.6366435844,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1375313.1293213554,149904.3028,1525217.4321213553
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1685229.9414445723,130000.0,1815229.9414445723
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,31,2504159.635176028,117273.7623,2345475.246
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,663347.5013388852,105065.6299,768413.1312388852
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,33,1197153.5374585825,63377.1084,1260530.6458585826
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,34,3112786.323720167,62791.9275,1255838.55
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,35,1295345.1433183863,60000.0,1200000.0
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,36,761070.640553875,58149.346,819219.986553875
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,837916.4863288549,54998.0,892914.4863288549
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,695218.2607056818,50000.0,745218.2607056818
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,39,861449.7922436615,44247.8835,884957.67
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,40,442264.17683039914,30100.0,472364.17683039914
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,41,528206.6720317898,30000.0,558206.6720317898
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,42,251944.40465553678,30000.0,281944.40465553675
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,43,555837.90978099,27752.9298,555058.596
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,44,479753.3378381534,26000.0,505753.3378381534
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,45,344400.9470994994,25000.0,369400.9470994994
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,46,1091118.757537549,22000.0,440000.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,47,349604.147124514,20333.0017,369937.148824514
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,355566.7063585772,20000.0,375566.7063585772
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,307995.8359248102,20000.0,327995.8359248102
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,296072.54355023004,20000.0,316072.54355023004
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,269977.64364951703,15495.892,285473.535649517
