rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37658405.85418429,2000000.0,39658405.85418429
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23441826.694465484,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20616164.04080622,1134020.1914,21750184.232206218
4,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,21921570.837948214,1070691.713,21413834.26
5,GROW,hxf680ae11372c48afebbce77c9d8de455e1acc18a,20159620.417898748,1009034.3607,20180687.214
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19883632.552998565,1000000.01,20000000.2
7,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,14132050.343190312,1000000.0,15132050.343190312
8,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,13645340.622096064,710000.0,14200000.0
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13568718.020594323,646321.0809,12926421.618
10,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,15563873.103352364,564362.9376,11287258.752
11,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10659119.236906828,615105.513,11274224.749906829
12,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,10740884.57146885,512520.5794,10250411.588
13,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,14116177.491825467,484000.0,9680000.0
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6601290.6183950035,401886.7592,7003177.377595004
15,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6520848.468059634,421706.8438,6942555.311859634
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6411286.723000263,364082.1361,6775368.859100264
17,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6790779.22877301,320000.0,6400000.0
18,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,5967195.0232816255,359086.405,6326281.428281626
19,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5539145.9859435875,287388.3997,5747767.994
20,ICON Pinas (Pilipinas),hx0a72c03881451a6270d4895f756085470fc311e4,5869923.621670188,280882.0,5617640.0
21,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,5210113.2123887865,278720.9165,5488834.128888786
23,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,4284991.4777953625,288350.0,4573341.4777953625
24,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4221712.157337061,213583.4887,4271669.774
25,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3066831.1975670126,162080.0,3228911.1975670126
26,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2690214.250403233,155317.5869,2845531.837303233
27,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,2623041.8874717434,206391.4363,2829433.3237717436
28,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,2526959.2176262056,139100.0,2666059.2176262056
22,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2445714.960926694,127699.9434,2553998.868
29,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,2093850.0736913127,99626.8253,1992536.506
30,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1525330.3859132002,130000.0,1655330.3859132002
31,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1413298.8507586073,159634.2856,1572933.1363586073
32,Inanis Invictus,hxc5e0b88cb9092bbd8b004a517996139334752f62,1377326.2675240606,162522.4404,1539848.7079240605
33,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1097591.5982653408,63377.1084,1160968.7066653406
34,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1002585.7597819163,51000.0,1020000.0
35,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,942475.1839431904,67749.0,1010224.1839431904
36,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,631415.3417773144,33000.0,660000.0
37,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,571688.8485003304,50000.0,621688.8485003304
38,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,497796.81332362106,26150.3715,523007.43
