rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37173986.36870882,2000000.0,39173986.36870882
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,24438813.98976645,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20873897.596237,1134020.1914,22007917.787637003
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18331078.964583132,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,15010890.800083578,883691.713,15894582.513083577
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14542398.461652046,1000000.01,15542398.471652046
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,17776860.378777638,600822.1366,12016442.732
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11896448.05969802,589770.1472,11795402.944
9,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10951530.913225926,615105.513,11566636.426225927
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15649499.001810366,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7650906.908392864,387148.9949,7742979.898
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7315517.879468621,421706.8438,7737224.723268622
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6636970.721938198,359086.405,6996057.126938198
14,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6576272.872690305,325000.0,6500000.0
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6115466.150408623,364082.1361,6479548.286508623
15,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,10366833.291204281,323396.3701,6467927.402
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5786948.41794411,295355.3375,5907106.75
18,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6717557.239783408,288350.0,5767000.0
19,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5419936.70641226,319997.9963,5739934.70271226
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5570574.5833827,280882.0,5617640.0
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,5970173.707289504,272734.221,5454684.42
