validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36499653.75294025,2000000.0,38499653.75294025
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,18645874.783752687,1133900.1914,19779774.975152686
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23670129.199605472,1108000.2696,22160005.392
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14351189.257341241,1000000.01,15351189.267341241
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14157917.451482637,939049.6874,15096967.138882637
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17310375.581682354,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,11759890.748205265,883691.713,12643582.461205265
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,18672220.858506814,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11887754.047827207,579865.5848,11597311.696
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14971570.160993086,553600.4238,11072008.476
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7268734.003193575,421706.8438,7690440.846993575
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,12,6384546.225167681,375000.0,6759546.225167681
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7276132.260175635,371798.7335,7435974.67
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,6694895.859680442,364082.1361,7058977.995780442
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6924457.06668331,359086.405,7181728.1
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,16,7165728.490840757,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5401651.672677573,319997.9963,5721649.668977573
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6867267.533156773,288350.0,5767000.0
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,19,5847410.721010808,285265.7649,5705315.298
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,5588158.990046113,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,6385093.169166219,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),22,5395483.570210333,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,23,7108824.461519133,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,24,3695005.912579651,218012.0538,3913017.9663796513
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,25,9276896.710709874,203348.7439,4066974.878
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,26,3387004.838240897,195649.3107,3582654.148940897
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3220104.246726542,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,28,2326082.063105064,155321.6968,2481403.759905064
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,29,2037746.7135578408,150000.0,2187746.713557841
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,30,1538024.6810318811,141577.7243,1679602.4053318813
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,31,2589762.3254798595,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,32,1726986.2430920752,130000.0,1856986.2430920752
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,33,2427690.530829594,120849.6654,2416993.308
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,34,1988949.952409101,105065.6299,2094015.582309101
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,35,2432481.1023228555,72438.5514,1448771.028
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,36,1214804.0242228862,63377.1084,1267542.168
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,37,1147827.1672084166,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,38,811429.0187681239,54998.0,866427.0187681239
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,39,754378.5204156705,50000.0,804378.5204156705
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),40,940960.2245216084,41999.9471,839998.942
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,41,775378.7289465398,40678.7303,813574.606
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,42,812028.6103494297,40000.0,800000.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICONOASIS,43,711627.0977442479,39455.0,751082.0977442479
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,44,574396.8255205915,35000.0,609396.8255205915
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,45,465992.8655798603,30100.0,496092.8655798603
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,46,441374.718823411,30000.0,471374.718823411
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,47,258436.32234910972,30000.0,288436.3223491097
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,48,342631.14120715216,25000.0,367631.14120715216
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,49,337565.86714598804,20333.0017,357898.868845988
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,50,333231.8313772599,20000.0,353231.8313772599
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,51,319005.69721770845,20000.0,339005.69721770845
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,52,277122.4102737823,15434.6405,292557.0507737823
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,53,282016.48546587175,15000.0,297016.48546587175
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,228816.9414960513,13600.0,242416.9414960513
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,55,1872591.6551947237,13563.9615,271279.23
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,56,4332419.558486861,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,57,2341050.2361191786,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,58,2308365.211380256,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,59,2036859.2462127975,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,60,1656961.7861126654,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,61,1482547.892692721,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,62,1025165.0379425994,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,63,911042.1476372357,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,64,876643.473538776,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,65,733302.3632201545,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,66,642559.6614474398,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,67,636838.8114872243,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,68,621475.0624122336,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,69,598289.16689246,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,70,596678.7013906472,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,71,590416.3131372223,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,72,489374.39939593873,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,73,453900.0861502724,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,74,432852.8692485879,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,75,418304.4302431273,0.0,0.0
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,76,398717.623867494,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,77,391039.3104953677,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,78,376388.9304578024,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),79,374611.3231076321,0.0,0.0
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,80,351214.4543324026,0.0,0.0
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,81,338155.0544767024,0.0,0.0
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,82,311439.5246267169,0.0,0.0
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,83,303380.2527692372,0.0,0.0
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,84,296759.11009130854,0.0,0.0
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,85,293406.38731465663,0.0,0.0
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,86,288504.44261198957,0.0,0.0
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,87,285290.4329780168,0.0,0.0
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,88,282299.53808790055,0.0,0.0
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,89,278649.8674484456,0.0,0.0
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,90,273563.6121957066,0.0,0.0
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,91,261996.46675680156,0.0,0.0
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,92,254830.91406166117,0.0,0.0
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,93,252691.47467407587,0.0,0.0
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),94,241269.0203904325,0.0,0.0
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,95,230631.57094641222,0.0,0.0
hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,ICON WHALE,96,225353.1113971063,0.0,0.0
hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,Bara-Node,97,223076.72995185415,0.0,0.0
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,98,195826.44016644935,0.0,0.0
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,99,140857.99118202,0.0,0.0
hxecf2a15a708dde0cf35aedb22344bd0fe0f88f98,manifest-icon,100,107346.91645614,0.0,0.0
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,101,100185.94212743,0.0,0.0
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),102,95700.32368888,0.0,0.0
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,103,95250.67351718,0.0,0.0
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,104,92745.96875563,0.0,0.0
hx0315df35eef97e1e73f1a72b1e78ff7f28ba3176,Blockheads Development,105,90247.96016093,0.0,0.0
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,106,89464.15614812,0.0,0.0
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,107,88938.40542706,0.0,0.0
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,108,87057.4507,0.0,0.0
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,109,82075.6362,0.0,0.0
hxf85e4d956f1dfad8d713421ab58b24863c28b28a,DRAICON BALL,110,80609.17606649,0.0,0.0
hx6f09a1d35ea1f22467df4f0d04a78b4422dcd30e,FOCUS,111,64534.61694573,0.0,0.0
hx704cf476389a2e3ab13ca33eeea9480ee172cf60,ICON Russia,112,63825.87793063,0.0,0.0
hx800853ad662997466bd41653329ba97a2ed1f838,ICON Econ,113,54413.47336881,0.0,0.0
hx1be230522449d87274fa8f326fed22e3cacfe4c0,ICON Thailand,114,53967.74960886,0.0,0.0
hx0d0882a489794eeb9d176bcc80b664ff9d54e616,CCBR_POSTECH,115,53907.9632,0.0,0.0
hxfe9a226b2910584cebd9596e4effd8a8c0e3e039,Nodeasy.com,116,51672.77765907,0.0,0.0
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,117,46887.55325076,0.0,0.0
hx38c8507ed599b3d51a825d6a37e165bc5303daa1,Red Hot ICE ,118,46150.55555455,0.0,0.0
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,Sunrise,119,43096.59872584,0.0,0.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,120,41039.3423364,0.0,0.0
hxd5ff5a97308534af8234bfe78fd979e74d9f2920,X-node,121,39924.33773004,0.0,0.0
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,ICONSG,122,39885.21176527,0.0,0.0
