validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36229194.103215955,2000000.0,38229194.103215955
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,19182004.18251249,1133900.1914,20315904.373912487
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23574106.018309746,1108000.2696,22160005.392
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14334699.898512308,1000000.01,15334699.908512307
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14086261.102118643,939049.6874,15025310.789518643
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17003292.69474052,909034.3644,17912327.059140522
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,11774874.570268078,883686.513,12658561.083268078
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,18633544.821810123,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11750703.731047168,579865.5848,11597311.696
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,15057567.78944284,553600.4238,11072008.476
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7156907.260412474,421706.8438,7578614.104212474
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,12,6471567.896202547,375000.0,6846567.896202547
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7466167.356140488,371798.7335,7435974.67
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,6622317.187264297,364082.1361,6986399.323364298
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6825338.1098439805,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,16,9485550.731708325,353776.7439,7075534.878
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,17,7109836.73770214,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,18,5416175.644063508,319997.9963,5736173.640363508
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,6835251.601962291,288350.0,5767000.0
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,20,5845354.473573018,285265.7649,5705315.298
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,21,5572061.522670407,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,22,6323073.150631635,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),23,5437508.246138996,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,24,7207080.699795136,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,25,3774497.4975764933,199573.5795,3974071.0770764933
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,26,3182717.6177229565,195649.3107,3378366.9284229567
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3221963.2145420313,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,28,2309353.6582707614,154459.5421,2463813.2003707616
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,29,2032898.4847952586,150000.0,2182898.4847952584
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,30,1544663.3457473703,141577.7243,1686241.0700473702
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,31,2593051.3333675964,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,32,1732843.8239263948,130000.0,1862843.8239263948
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,33,2418112.263170849,120528.723,2410574.46
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,34,1990981.3344579234,105065.6299,2096046.9643579235
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,35,2433236.3460996766,72437.8557,1448757.114
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,36,1221588.3774133075,63377.1084,1267542.168
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,37,1151626.5977929404,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,38,814405.701083613,54998.0,869403.701083613
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,39,766251.972015103,50000.0,816251.972015103
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),40,943933.9069634564,41193.8246,823876.492
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,41,770082.6836832203,40678.7303,810761.4139832204
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,42,814993.8110223779,40000.0,800000.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICONOASIS,43,710938.0527870097,39455.0,750393.0527870097
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,44,577885.0313515658,35000.0,612885.0313515658
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,45,468756.5926953494,30100.0,498856.5926953494
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,46,449508.2528853203,30000.0,479508.2528853203
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,47,261657.50667304895,30000.0,291657.50667304895
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,48,346729.48343122395,25000.0,371729.48343122395
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,49,340565.89764164266,20333.0017,360898.8993416427
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,50,334189.0413418051,20000.0,354189.0413418051
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,51,319865.77063103113,20000.0,339865.77063103113
hx38c8507ed599b3d51a825d6a37e165bc5303daa1,Red Hot ICE ,52,44749.647703780036,16220.66,60970.30770378003
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,53,280142.3923947634,15434.6405,295577.0328947634
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,54,282827.91801029566,15000.0,297827.91801029566
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},55,235418.2039115404,14000.0,249418.2039115404
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,56,2023126.9224216589,13563.9615,271279.23
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,57,92706.77889582,5000.0,97706.77889582
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,58,45458.544217646784,3912.8015,49371.345717646785
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,59,4354129.783864105,0.0,0.0
