rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36627196.07876241,2000000.0,38627196.07876241
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23176291.795768462,1120515.0,22410300.0
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19466661.12559949,1133900.1914,20600561.31699949
4,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14492964.6587025,1000000.01,15492964.6687025
5,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14159236.692508405,939049.6874,15098286.379908405
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,11925416.017658088,883691.713,12809107.73065809
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,17562686.380742673,595822.7382,11916454.764
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11566351.083796818,589770.1472,11795402.944
9,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14293060.381639034,530000.0,10600000.0
10,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7449905.071807374,421706.8438,7871611.915607374
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7132204.048887207,372674.4467,7453488.934
12,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6983094.042292483,359086.405,7181728.1
13,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,8990004.26335461,356564.0642,7131281.284
14,ICONbet Community,hxb11448743cbb63fcf29609401cdc5782793be211,6399768.750227605,375000.0,6774768.750227605
15,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6555343.144251462,325000.0,6500000.0
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6071588.23933119,364082.1361,6435670.375431189
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,6001529.672704353,310537.0869,6210741.738
18,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6688187.421372665,288350.0,5767000.0
19,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5344436.580672078,319997.9963,5664434.576972078
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5550616.344605066,280882.0,5617640.0
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,5928924.621521161,272734.221,5454684.42
25,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5351252.216736868,268544.6114,5370892.228
26,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,6900724.782316521,256000.0,5120000.0
27,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3555241.109634898,226488.3184,3781729.428034898
28,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3203832.2485756837,195649.3107,3399481.5592756835
29,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3175212.71624562,162080.0,3241600.0
30,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2816072.025477512,157414.4705,2973486.495977512
31,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,2737513.444750289,150000.0,2887513.444750289
32,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2544706.3350376193,131419.7373,2628394.746
33,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2507353.092956306,121404.0725,2428081.45
34,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1954062.3436477596,105065.6299,2059127.9735477597
35,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1688207.3490944528,130000.0,1818207.3490944528
36,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1345924.09437054,143838.1164,1489762.21077054
37,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2400544.85377286,74038.8353,1480776.706
38,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1166817.6497988456,63377.1084,1230194.7581988457
39,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1111461.9561219246,60000.0,1171461.9561219246
40,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,887527.7010179671,43107.598,862151.96
41,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,781433.01321142,50000.0,831433.01321142
42,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,772850.2141956716,54998.0,827848.2141956716
43,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,737701.7547187217,42062.8021,779764.5568187218
22,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,667042.7476069813,39455.0,706497.7476069813
44,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,581762.2686214569,35000.0,616762.2686214569
45,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,449547.2665367093,24000.0,473547.2665367093
46,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,422299.0721228257,30100.0,452399.0721228257
23,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,330029.75904761604,20000.0,350029.75904761604
47,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,283801.8842580898,20333.0017,304134.8859580898
24,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,279940.89839433704,20000.0,299940.89839433704
48,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,277923.8594681288,20000.0,297923.8594681288
49,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,272715.7070147988,25000.0,297715.7070147988
50,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1758177.4362744258,13563.9615,271279.23
51,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,245314.5581713879,15495.892,260810.4501713879
53,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,217039.37023701842,30000.0,247039.37023701842
52,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,232035.8068868919,15000.0,247035.8068868919
54,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,191812.02450817951,9010.0,180200.0
55,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,214982.93135314278,5000.0,100000.0
56,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,149132.27811474292,3912.8015,78256.03
57,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4077758.003834199,0.0,0.0
58,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2302892.8450625744,0.0,0.0
59,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2267497.796979686,0.0,0.0
60,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1965192.9996339544,0.0,0.0
61,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1556407.4519936645,0.0,0.0
62,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1398094.8927117356,0.0,0.0
63,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,986999.570650088,0.0,0.0
64,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,854358.9785618624,0.0,0.0
65,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,834397.6390774349,0.0,0.0
66,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,658287.4873564799,0.0,0.0
67,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,605785.7954173663,0.0,0.0
68,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,572690.3231325197,0.0,0.0
69,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,566601.7728589444,0.0,0.0
70,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,549186.6876654944,0.0,0.0
71,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,529140.5924120474,0.0,0.0
72,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,450470.6622700939,0.0,0.0
73,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,374373.63157793996,0.0,0.0
74,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,380266.3898866963,0.0,0.0
75,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,363278.64414280216,0.0,0.0
76,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,347107.62015130423,0.0,0.0
77,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,332354.13117980154,0.0,0.0
78,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,319721.75026979443,0.0,0.0
79,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,316391.12216488045,0.0,0.0
80,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,303898.9728398912,0.0,0.0
81,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,303699.42545165797,0.0,0.0
82,ICON London,hx475e37c2decf56f5bf678060e3937c944921ccba,292865.32509245875,0.0,0.0
83,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,271975.29838937795,0.0,0.0
84,ICONNECT-Global,hx3571351614f64721081996247e53f6436ed05e55,264588.0124150674,0.0,0.0
85,loop57,hxe0df49d9382805d4dfa24487e8ef31165fe782c0,256905.74812191978,0.0,0.0
86,Staked,hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,254572.32153290315,0.0,0.0
87,POCKET / FIGMENT,hxe886f81684bbecddd69a608093fb88624c94d20a,253077.47074832072,0.0,0.0
88,Signal9,hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,245867.46406085588,0.0,0.0
89,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,243223.72041667564,0.0,0.0
90,ICON France,hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,243198.12152185783,0.0,0.0
91,DELIGHT,hx004783f10b0bd56764535cf931650dfe6d42cd9e,242302.26885064837,0.0,0.0
92,ICX Malta,hx05493cc93caf332f46715411e12c927750d210b6,241879.39903807733,0.0,0.0
93,icon-node-NL,hx11434d1fce3edecf0e84a9c992a712f0cebf6992,225016.4325384102,0.0,0.0
94,Chainode Tech,hxd2de5d155251ff62bf2f6c2aa616da6472886165,216290.41410032,0.0,0.0
95,ICON Spark,hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,205513.71580434358,0.0,0.0
96,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,197557.39084733833,0.0,0.0
97,ICON BOOM,hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,194313.04865390083,0.0,0.0
98,ICON WHALE,hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,187505.57443944656,0.0,0.0
99,Bara-Node,hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,183943.32965934277,0.0,0.0
