validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,39113834.61632835,2000000.0,40000000.0
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,21529151.1454745,1156415.4028,22685566.548274502
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,14915533.76744511,1134020.1914,16049553.958845109
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,19132647.212381557,1009034.3607,20141681.573081557
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19685103.674882453,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,18654856.04416526,940691.713,18813834.26
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,7,14917940.69116931,776262.1584,15525243.168
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,15537234.244535618,685406.8057,13708136.114
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,13127736.237491826,624383.2596,12487665.192
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,10,10853014.479290081,615105.513,11468119.99229008
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),11,4987431.5108540505,468444.6114,5455876.12225405
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,12,14065219.504049715,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,13,6373127.356500058,421706.8438,6794834.200300058
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,14,6654878.330161152,399053.176,7053931.506161152
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,15,5791682.682278069,364082.1361,6155764.8183780685
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,16,6297292.165517016,359086.405,6656378.570517016
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5592199.430338223,319997.9963,5912197.426638223
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,4698906.791642329,288350.0,4987256.791642329
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,19,5310075.995413805,287388.3997,5597464.395113805
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6098998.349399608,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4278200.238434596,272734.221,4550934.459434596
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,11946775.749968264,234000.0,4680000.0
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,23,4231592.775106143,213583.4887,4271669.774
