validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36752231.10581678,2000000.0,38752231.10581678
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22741565.17174316,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,20024920.042239107,1134020.1914,21158940.233639106
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,18971121.615661435,1009034.3607,19980155.976361435
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,14606381.29757663,1000000.01,15606381.30757663
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,16737101.627012199,883691.713,17620793.3400122
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11216045.314969976,615105.513,11831150.827969976
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16247529.805567464,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12140040.094794989,589770.1472,11795402.944
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),10,5489521.157402183,468444.6114,5957965.768802183
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,11,14817085.625092467,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,12,7229361.334621869,421706.8438,7651068.178421869
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7348760.522019106,389239.4485,7737999.970519106
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,4575929.536644602,364082.1361,4940011.672744602
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6393025.19399864,359086.405,6752111.598998641
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,4988311.7096219305,325000.0,5313311.7096219305
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5740151.256014634,319997.9963,6060149.252314634
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5845660.402476372,292405.7649,5848115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,5560625.212286574,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6065799.507751396,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4390138.415625482,272734.221,4662872.636625483
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,10581498.71060456,234000.0,4680000.0
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,23,3862389.1552594276,200000.0,4000000.0
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3296084.3326035263,195649.3107,3491733.643303526
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,25,2855910.8571552034,175006.4363,3030917.2934552035
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3184999.8185346825,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,27,3620889.6828138186,161977.647,3239552.94
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,3729129.4594932375,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1376885.5326051312,149904.3028,1526789.835405131
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1686874.0026552856,130000.0,1816874.0026552856
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,31,2506120.8375752857,117273.7623,2345475.246
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,621887.304722661,105065.6299,726952.934622661
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,33,1199166.5880813084,63377.1084,1262543.6964813084
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,34,3119002.900833153,62791.9275,1255838.55
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,35,1297363.0442021622,60000.0,1200000.0
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,36,763047.227746556,58149.346,821196.5737465561
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,839933.4161126307,54998.0,894931.4161126307
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,697235.1340859454,50000.0,747235.1340859454
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,39,815976.5109274372,44247.8835,860224.3944274372
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,40,444173.29218084156,30100.0,474273.29218084156
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,41,530204.1625715396,30000.0,560204.1625715396
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,42,253962.30204362972,30000.0,283962.3020436297
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,43,557721.7409147199,27752.9298,555058.596
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,44,480740.2192207375,26000.0,506740.2192207375
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,45,346417.84139985207,25000.0,371417.84139985207
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,46,1093392.3987202034,22000.0,440000.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,47,351653.1818223475,20333.0017,371986.18352234754
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,357584.686142353,20000.0,377584.686142353
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,310007.608010756,20000.0,330007.608010756
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,298090.10923877417,20000.0,318090.10923877417
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,271992.4549695056,15495.892,287488.3469695056
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,52,1842009.3151790844,13563.9615,271279.23
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,53,2541746.84166617,12937.3818,258747.636
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,229199.9267763859,10426.3803,208527.606
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,55,254942.51745594546,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,56,187031.9695094799,3912.8015,78256.03
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,57,8794784.628705405,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,58,4144381.7994200005,0.0,0.0
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,59,2530015.1738250908,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,60,2317646.050390572,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,61,2310372.197624926,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,62,1887715.647480749,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,63,1534380.0595610456,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,64,1436537.8725218286,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,65,1061081.1516328908,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,66,994652.5919721719,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,67,871702.30713251,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,68,733042.7595846495,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,69,644710.4024048806,0.0,0.0
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),70,633066.7129460374,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,71,588598.0926347108,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,72,537163.9673007261,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,73,468422.48531956336,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,74,466765.51915386826,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,75,456602.2179782979,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,76,437211.28819404,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,77,424262.8031968646,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,78,402405.48802339763,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,79,383308.4520460412,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),80,373950.77104942594,0.0,0.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,81,364449.514416797,0.0,0.0
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,82,359662.4427193231,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,83,353970.5919978648,0.0,0.0
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),84,341982.4184721645,0.0,0.0
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,85,341222.75652269396,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,86,338727.9878814333,0.0,0.0
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,87,334729.310923215,0.0,0.0
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,88,309444.20241737546,0.0,0.0
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,89,295704.8109201053,0.0,0.0
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,90,290101.18206445687,0.0,0.0
