validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,38146729.844462104,2000000.0,40000000.0
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,21756580.432996303,1156415.4028,22912995.835796304
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,18959348.48906204,1134020.1914,20093368.68046204
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,19147674.977141455,1009034.3607,20156709.33784145
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19846712.98607747,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,19567438.693935342,986691.713,19733834.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,15618714.960464578,685406.8057,13708136.114
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,13973802.77036152,624383.2596,12487665.192
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,9,10977725.63888991,615105.513,11592831.15188991
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,10,10073857.283643791,484146.2547,9682925.094
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,11,12233324.206200415,475331.7432,9506634.864
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),12,4911708.127988052,468444.6114,5380152.739388051
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,13,14647166.922222428,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,14,5974378.7811189145,421706.8438,6396085.624918914
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,15,7281177.486441113,399053.176,7680230.662441113
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,16,6618482.44722116,364082.1361,6982564.58332116
