rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37071404.39336684,2000000.0,39071404.39336684
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,24266195.476828158,1120515.0,22410300.0
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20436660.21622573,1133900.1914,21570560.407625727
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18762166.872556813,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,14961620.422807569,883691.713,15845312.135807568
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14528939.573941568,1000000.01,15528939.583941568
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,18013078.988486234,595822.7382,11916454.764
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11756457.574347073,589770.1472,11795402.944
9,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15712202.977100305,530000.0,10600000.0
10,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7596315.415131246,421706.8438,8018022.258931246
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7739963.214320479,372674.4467,7453488.934
12,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,7011772.535913105,359086.405,7181728.1
13,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,10496703.390420174,356564.0642,7131281.284
14,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6553327.897076193,325000.0,6500000.0
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6093423.549306433,364082.1361,6457505.6854064325
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,6001504.866253093,291205.7649,5824115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6728817.284230877,288350.0,5767000.0
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5329738.705479668,319997.9963,5649736.701779668
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5553343.76016166,280882.0,5617640.0
20,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,5947684.586987313,272734.221,5454684.42
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5420351.662660034,268544.6114,5370892.228
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,8310366.465132996,256000.0,5120000.0
26,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3544386.213515797,226488.3184,3770874.5319157974
27,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3220118.3555673305,195649.3107,3415767.6662673303
28,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3155399.676787411,162080.0,3241600.0
29,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2746822.6796734394,158850.3346,2905673.0142734395
30,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,2738235.6412213095,150000.0,2888235.6412213095
31,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,2592325.8426,170000.0,2762325.8426
32,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2545036.9709324823,131419.7373,2628394.746
33,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2455923.4689036505,112505.293,2250105.86
34,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1954153.8178119862,105065.6299,2059219.4477119863
35,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1692225.0280203975,130000.0,1822225.0280203975
36,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1350466.2074347665,145297.454,1495763.6614347664
37,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1157377.9766432869,63377.1084,1220755.085043287
38,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1111668.5927676114,60000.0,1171668.5927676114
39,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,773563.8106598981,54998.0,828561.8106598981
40,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,739821.7625845261,42062.8021,781884.5646845261
23,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,688841.6158488601,43107.598,731949.2138488601
41,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,657547.1359275313,50000.0,707547.1359275313
24,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,667814.5618780018,39455.0,707269.5618780018
42,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,581333.3818228941,35000.0,616333.3818228941
