rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37062313.83830853,2000000.0,39062313.83830853
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23899337.136548482,1120515.0,22410300.0
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19703166.92840604,1133900.1914,20837067.11980604
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18786259.04389849,909034.3644,18180687.288
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14533302.405066542,1000000.01,15533302.415066542
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,13770537.254862543,883691.713,14654228.967862543
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,17803398.35021791,595822.7382,11916454.764
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11691729.856545296,589770.1472,11795402.944
9,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15517927.198782409,530000.0,10600000.0
10,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7582970.7923497725,421706.8438,8004677.636149772
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7555767.597465183,372674.4467,7453488.934
12,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,7033649.414709948,359086.405,7181728.1
13,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,10396410.935438035,356564.0642,7131281.284
14,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6510269.086566252,325000.0,6500000.0
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6050142.16801984,364082.1361,6414224.30411984
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5987294.874887231,291205.7649,5824115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6759482.060102002,288350.0,5767000.0
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5343308.926503699,319997.9963,5663306.9228037
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5551810.295201841,280882.0,5617640.0
20,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,5904404.16470072,272734.221,5454684.42
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5404232.546859485,268544.6114,5370892.228
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,7615162.024613599,256000.0,5120000.0
25,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3549872.290464096,226488.3184,3776360.608864096
26,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3228425.4716359708,195649.3107,3424074.782335971
24,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3160428.797709365,162080.0,3241600.0
27,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2706389.6285760636,158144.1023,2864533.7308760635
23,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,2582266.4358,170000.0,2752266.4358
28,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2548951.20113058,131419.7373,2628394.746
29,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2459772.8724521445,112505.293,2250105.86
30,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1958091.1763339404,105065.6299,2063156.8062339404
31,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1695058.477252049,130000.0,1825058.477252049
32,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1354451.0264567207,145297.454,1499748.4804567206
33,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1167061.246963505,63377.1084,1230438.3553635047
34,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1115095.2075895655,60000.0,1175095.2075895655
35,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,777550.6296818523,54998.0,832548.6296818523
36,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,743806.5816064803,42062.8021,785869.3837064803
37,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,692828.4348708143,43107.598,735936.0328708143
39,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,671782.4050040595,39455.0,711237.4050040595
38,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,660557.9922114527,50000.0,710557.9922114527
40,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,585299.7219895874,35000.0,620299.7219895874
41,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,459154.7058468992,25000.0,484154.7058468992
42,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,409696.9231389518,30100.0,439796.9231389518
43,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,853248.195109248,21510.0,430200.0
44,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,334266.2727337967,20000.0,354266.2727337967
45,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,309555.6984534525,25000.0,334555.6984534525
46,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,281829.627516065,20333.0017,302162.629216065
47,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,279067.48337711376,20000.0,299067.48337711376
48,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,276645.13957431895,20000.0,296645.13957431895
49,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1784834.5873351528,13563.9615,271279.23
51,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,241014.42750909223,15495.892,256510.31950909222
50,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2503234.8979875864,12701.7191,254034.382
52,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,222795.08387000748,30000.0,252795.08387000748
53,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,236810.8805091833,15000.0,251810.8805091833
54,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,195739.65269436018,10000.0,200000.0
55,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,219705.830050221,5000.0,100000.0
56,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,153495.47510092356,3912.8015,78256.03
57,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,12875740.804820254,0.0,0.0
58,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4268364.2590076,0.0,0.0
59,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,3498180.896371445,0.0,0.0
60,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2307826.6582596526,0.0,0.0
61,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2271626.602882775,0.0,0.0
62,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1942699.4653567143,0.0,0.0
63,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1551396.7699781873,0.0,0.0
64,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1401000.413507236,0.0,0.0
65,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,1024976.9794471663,0.0,0.0
66,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,858383.372048043,0.0,0.0
67,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,839058.2014636155,0.0,0.0
68,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,664381.3109759938,0.0,0.0
69,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,610065.048103547,0.0,0.0
70,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,571342.0062893559,0.0,0.0
71,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,551777.0037187004,0.0,0.0
72,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,549124.3601516751,0.0,0.0
73,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,524607.4009091257,0.0,0.0
74,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,454360.2502005056,0.0,0.0
75,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,384948.64267287694,0.0,0.0
76,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,379601.3680913202,0.0,0.0
77,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,367968.8096289828,0.0,0.0
78,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,351613.1983041516,0.0,0.0
79,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,337456.93475315097,0.0,0.0
80,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,323940.91455597506,0.0,0.0
