rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,38903142.135393664,2000000.0,40000000.0
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,21615451.141025525,1156415.4028,22771866.543825526
3,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,19146596.12158646,1009034.3607,20155630.48228646
4,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19676277.4415104,1000000.01,20000000.2
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,18664936.008051895,940691.713,18813834.26
6,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,15100461.034292556,1134020.1914,16234481.225692555
7,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,14733995.16929576,759822.2898,15196445.796
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,15581830.152115328,685406.8057,13708136.114
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13144694.304807141,624383.2596,12487665.192
10,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10743116.268747538,615105.513,11358221.781747539
11,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14116016.267317723,430000.0,8600000.0
12,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6692204.550669794,399053.176,7091257.726669794
13,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6378908.972033535,421706.8438,6800615.815833535
14,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6303306.290419554,359086.405,6662392.695419555
15,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6224204.472888392,325000.0,6500000.0
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,5806305.009382249,364082.1361,6170387.14548225
17,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5592027.999490348,319997.9963,5912025.995790347
18,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6097137.942682225,280882.0,5617640.0
19,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5315531.099689739,287388.3997,5602919.499389739
20,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,4999078.367063377,468444.6114,5467522.978463377
21,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,4696117.754673439,288350.0,4984467.754673439
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,11946404.39243847,234000.0,4680000.0
25,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4279123.253486713,272734.221,4551857.474486713
26,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4230932.941734092,213583.4887,4271669.774
27,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,4639834.196133507,208820.0207,4176400.414
28,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,3058743.856010504,206391.4363,3265135.2923105042
29,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3083831.8755695373,162080.0,3241600.0
30,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3023446.8813898987,195649.3107,3219096.192089899
31,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2930001.3927604123,144142.4235,2882848.47
32,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2460353.175777079,130326.4458,2590679.621577079
34,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,1834101.7070321084,200000.0,2034101.7070321084
