rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,38228042.4510147,2000000.0,40000000.0
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23444898.470183417,1156415.4028,23128308.056
3,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,22255610.77580493,1070691.713,21413834.26
4,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19268061.59298788,1134020.1914,20402081.78438788
5,GROW,hxf680ae11372c48afebbce77c9d8de455e1acc18a,20175073.700595878,1009034.3607,20180687.214
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19910108.697551973,1000000.01,20000000.2
7,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,14246972.487088164,1000000.0,15246972.487088164
8,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,13381586.858356055,710000.0,14091586.858356055
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13650829.775264597,646321.0809,12926421.618
10,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,14822698.460024277,564362.9376,11287258.752
12,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,12318554.04093262,540334.1428,10806682.856
11,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10904906.811223969,526182.8778,10523657.556
13,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6953190.47543315,421706.8438,7374897.31923315
14,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6396369.006840363,364082.1361,6760451.142940363
15,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6207034.547190279,401886.7592,6608921.306390279
16,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6781338.56415438,320000.0,6400000.0
17,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,5980468.744809258,359086.405,6339555.149809257
19,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,5514781.915194377,281230.275,5624605.5
20,ICON Pinas (Pilipinas),hx0a72c03881451a6270d4895f756085470fc311e4,5870612.308263787,280882.0,5617640.0
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,4920665.685385612,468444.6114,5389110.296785612
18,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5648542.811026008,249858.3997,4997167.994
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,14090201.629954888,234000.0,4680000.0
25,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4224194.720699735,213583.4887,4271669.774
26,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,3905542.237331415,288350.0,4193892.237331415
27,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3069463.1444154,162080.0,3231543.1444154
28,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2742818.1890965,165027.5869,2907845.7759965
