IRC Token,Amount,No. of Transactions
BALN,505420.5689309913,3580
sICX,2930145.6021600864,2606
bnUSD,1155806.3181761333,2059
IAM,10954.423209676013,2030
PGT,3022.331956594662,1557
IWIN,68868.70529999994,665
UP,58.68720705546143,141
EPX,27760.379999999983,62
TAP,649060.451507809,58
SEED,1817.185493,40
LDX,5100.0,27
ACT,1558.0,19
METX,19074.31483523047,12
SPORTS,104090002.0,4
uSEED,0.000109306862750216,2
IETH,6.1481207381308e-05,1
uETH,0.003134971379383913,1
uUP,0.10868587741489624,1
