IRC Token,Amount,No. of Transactions
BALN,495149.50227103557,8638
sICX,4317936.834627727,3859
LDX,425671.15625,3385
bnUSD,1203286.9087371596,3052
IWIN,2560.0854000001113,2146
IAM,7221.856572490448,1996
METX,403229.43291903293,833
PGT,2999.9999999999995,537
UP,4.2326152061003155,124
TAP,571092.321597985,60
SEED,406.064249,33
ACT,2347.0,29
EPX,607.55,16
ICXIOU,1905.7056699999998,6
SBR,50.0,2
HGC,500.0,1
