validator,validator_name,rank,delegation,bond,power
hxe44c986d1c6013c8cafc35edcbd6937985641fce,ICONLOOP,1,8063139.735385827,3611999.0,11675138.735385826
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,2,37957579.23286695,2000000.0,39957579.23286695
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,3,22336139.803261064,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,4,20435861.464464527,1134020.1914,21569881.655864526
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,19851274.831797384,1009034.3607,20180687.214
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,6,19948704.880630795,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,19765745.566116206,986691.713,19733834.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16014407.15203942,685406.8057,13708136.114
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,14030036.83822299,624383.2596,12487665.192
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,10,11049585.843140114,615105.513,11664691.356140113
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,11,10626375.722641867,484268.0193,9685360.386
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,12,12296719.880607292,478309.5582,9566191.164
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),13,4911493.99889042,468444.6114,5379938.61029042
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,14,15118801.162762642,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,15,5958838.66497494,421706.8438,6380545.50877494
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,16,7822315.261567106,399053.176,7981063.52
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,17,6698600.794156092,364082.1361,7062682.930256092
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,18,6054066.021207543,359086.405,6413152.426207542
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,19,7152551.050856269,320000.0,6400000.0
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,20,4339771.524552849,288350.0,4628121.524552849
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,21,5382824.763705667,287388.3997,5670213.163405667
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,22,5736954.671497954,280882.0,5617640.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,23,4534744.996296515,268864.6152,4803609.611496515
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,24,4216204.43668719,213583.4887,4271669.774
hxe872d22ad693279cd7ff33f51583f4117a4610b3,CODE METAL,25,3728917.0712747276,199726.05,3928643.121274728
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3061133.1953604133,162080.0,3223213.1953604133
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,27,1382680.2637629728,157169.9999,1539850.2636629727
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,28,2826309.720489265,153463.7734,2979773.493889265
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,29,2751451.5002178447,139100.0,2782000.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Inanis Invictus,30,1058736.6058466602,137517.4404,1196254.0462466602
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,31,2434406.247512662,132699.9434,2567106.190912662
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,32,1521440.1242344165,130000.0,1651440.1242344165
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,33,2114446.937494105,100000.0,2000000.0
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,34,1944184.41703715,96926.8253,1938536.506
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1057576.7692794048,63377.1084,1120953.8776794048
